[Epoch 001] train_loss=0.9328 acc=0.4945 f1=0.4875 | val_loss=0.8852 acc=0.5240 f1=0.4255 | epoch_time=0.13s
[Epoch 002] train_loss=0.8214 acc=0.5706 f1=0.5395 | val_loss=0.7845 acc=0.5918 f1=0.5555 | epoch_time=0.13s
[Epoch 003] train_loss=0.7925 acc=0.5961 f1=0.5664 | val_loss=0.7641 acc=0.6178 f1=0.5843 | epoch_time=0.14s
[Epoch 004] train_loss=0.7803 acc=0.5929 f1=0.5647 | val_loss=0.7546 acc=0.6178 f1=0.5849 | epoch_time=0.13s
[Epoch 005] train_loss=0.7736 acc=0.6041 f1=0.5780 | val_loss=0.7441 acc=0.6387 f1=0.6115 | epoch_time=0.13s
[Epoch 006] train_loss=0.7617 acc=0.6211 f1=0.5956 | val_loss=0.7387 acc=0.6347 f1=0.6047 | epoch_time=0.13s
[Epoch 007] train_loss=0.7573 acc=0.6221 f1=0.5989 | val_loss=0.7344 acc=0.6317 f1=0.5974 | epoch_time=0.13s
[Epoch 008] train_loss=0.7496 acc=0.6326 f1=0.6109 | val_loss=0.7289 acc=0.6417 f1=0.6044 | epoch_time=0.13s
[Epoch 009] train_loss=0.7482 acc=0.6288 f1=0.6046 | val_loss=0.7219 acc=0.6248 f1=0.5952 | epoch_time=0.13s
[Epoch 010] train_loss=0.7341 acc=0.6400 f1=0.6162 | val_loss=0.7148 acc=0.6417 f1=0.6065 | epoch_time=0.13s
[Epoch 011] train_loss=0.7316 acc=0.6318 f1=0.6087 | val_loss=0.7065 acc=0.6587 f1=0.6300 | epoch_time=0.13s
[Epoch 012] train_loss=0.7247 acc=0.6425 f1=0.6192 | val_loss=0.7026 acc=0.6667 f1=0.6364 | epoch_time=0.13s
[Epoch 013] train_loss=0.7325 acc=0.6413 f1=0.6209 | val_loss=0.6987 acc=0.6687 f1=0.6444 | epoch_time=0.13s
[Epoch 014] train_loss=0.7238 acc=0.6525 f1=0.6308 | val_loss=0.6940 acc=0.6747 f1=0.6488 | epoch_time=0.13s
[Epoch 015] train_loss=0.7128 acc=0.6578 f1=0.6376 | val_loss=0.6988 acc=0.6597 f1=0.6243 | epoch_time=0.13s
[Epoch 016] train_loss=0.7125 acc=0.6500 f1=0.6282 | val_loss=0.6894 acc=0.6737 f1=0.6499 | epoch_time=0.13s
[Epoch 017] train_loss=0.7113 acc=0.6548 f1=0.6347 | val_loss=0.6862 acc=0.6707 f1=0.6480 | epoch_time=0.16s
[Epoch 018] train_loss=0.7169 acc=0.6528 f1=0.6340 | val_loss=0.6941 acc=0.6527 f1=0.6136 | epoch_time=0.13s
[Epoch 019] train_loss=0.7086 acc=0.6525 f1=0.6321 | val_loss=0.6894 acc=0.6617 f1=0.6395 | epoch_time=0.13s
[Epoch 020] train_loss=0.7074 acc=0.6535 f1=0.6347 | val_loss=0.6842 acc=0.6697 f1=0.6440 | epoch_time=0.13s
[Epoch 021] train_loss=0.7008 acc=0.6628 f1=0.6436 | val_loss=0.6910 acc=0.6577 f1=0.6251 | epoch_time=0.13s
[Epoch 022] train_loss=0.6977 acc=0.6670 f1=0.6479 | val_loss=0.6811 acc=0.6657 f1=0.6385 | epoch_time=0.13s
[Epoch 023] train_loss=0.6989 acc=0.6660 f1=0.6460 | val_loss=0.6840 acc=0.6547 f1=0.6274 | epoch_time=0.25s
[Epoch 024] train_loss=0.6945 acc=0.6633 f1=0.6460 | val_loss=0.6915 acc=0.6477 f1=0.6194 | epoch_time=0.13s
[Epoch 025] train_loss=0.6932 acc=0.6697 f1=0.6501 | val_loss=0.6809 acc=0.6607 f1=0.6351 | epoch_time=0.13s
[Epoch 026] train_loss=0.6974 acc=0.6603 f1=0.6425 | val_loss=0.6837 acc=0.6637 f1=0.6393 | epoch_time=0.13s
[Epoch 027] train_loss=0.6902 acc=0.6747 f1=0.6568 | val_loss=0.6798 acc=0.6657 f1=0.6386 | epoch_time=0.13s
[Epoch 028] train_loss=0.6840 acc=0.6785 f1=0.6605 | val_loss=0.6802 acc=0.6657 f1=0.6375 | epoch_time=0.13s
[Epoch 029] train_loss=0.6874 acc=0.6755 f1=0.6591 | val_loss=0.6756 acc=0.6637 f1=0.6373 | epoch_time=0.13s
[Epoch 030] train_loss=0.6952 acc=0.6648 f1=0.6467 | val_loss=0.6725 acc=0.6717 f1=0.6474 | epoch_time=0.13s
[Epoch 031] train_loss=0.6825 acc=0.6717 f1=0.6534 | val_loss=0.6726 acc=0.6657 f1=0.6350 | epoch_time=0.13s
[Epoch 032] train_loss=0.6798 acc=0.6777 f1=0.6604 | val_loss=0.6745 acc=0.6627 f1=0.6281 | epoch_time=0.13s
[Epoch 033] train_loss=0.6857 acc=0.6740 f1=0.6553 | val_loss=0.6741 acc=0.6627 f1=0.6365 | epoch_time=0.13s
[Epoch 034] train_loss=0.6737 acc=0.6807 f1=0.6614 | val_loss=0.6721 acc=0.6707 f1=0.6444 | epoch_time=0.13s
[Epoch 035] train_loss=0.6806 acc=0.6747 f1=0.6585 | val_loss=0.6755 acc=0.6707 f1=0.6454 | epoch_time=0.13s
[Epoch 036] train_loss=0.6789 acc=0.6770 f1=0.6603 | val_loss=0.6717 acc=0.6747 f1=0.6519 | epoch_time=0.13s
[Epoch 037] train_loss=0.6680 acc=0.6832 f1=0.6663 | val_loss=0.6804 acc=0.6657 f1=0.6292 | epoch_time=0.13s
[Epoch 038] train_loss=0.6804 acc=0.6732 f1=0.6536 | val_loss=0.6729 acc=0.6747 f1=0.6443 | epoch_time=0.13s
[Epoch 039] train_loss=0.6756 acc=0.6670 f1=0.6512 | val_loss=0.6680 acc=0.6667 f1=0.6390 | epoch_time=0.13s
[Epoch 040] train_loss=0.6730 acc=0.6760 f1=0.6570 | val_loss=0.6685 acc=0.6747 f1=0.6517 | epoch_time=0.13s
[Epoch 041] train_loss=0.6675 acc=0.6762 f1=0.6587 | val_loss=0.6728 acc=0.6677 f1=0.6334 | epoch_time=0.13s
[Epoch 042] train_loss=0.6727 acc=0.6815 f1=0.6628 | val_loss=0.6718 acc=0.6756 f1=0.6487 | epoch_time=0.13s
[Epoch 043] train_loss=0.6673 acc=0.6785 f1=0.6595 | val_loss=0.6673 acc=0.6677 f1=0.6421 | epoch_time=0.13s
[Epoch 044] train_loss=0.6711 acc=0.6750 f1=0.6585 | val_loss=0.6663 acc=0.6737 f1=0.6447 | epoch_time=0.13s
[Epoch 045] train_loss=0.6712 acc=0.6757 f1=0.6581 | val_loss=0.6667 acc=0.6776 f1=0.6523 | epoch_time=0.13s
[Epoch 046] train_loss=0.6657 acc=0.6812 f1=0.6652 | val_loss=0.6679 acc=0.6707 f1=0.6472 | epoch_time=0.13s
[Epoch 047] train_loss=0.6695 acc=0.6860 f1=0.6690 | val_loss=0.6636 acc=0.6816 f1=0.6573 | epoch_time=0.13s
[Epoch 048] train_loss=0.6608 acc=0.6895 f1=0.6742 | val_loss=0.6696 acc=0.6607 f1=0.6276 | epoch_time=0.13s
[Epoch 049] train_loss=0.6619 acc=0.6782 f1=0.6618 | val_loss=0.6638 acc=0.6766 f1=0.6549 | epoch_time=0.13s
[Epoch 050] train_loss=0.6587 acc=0.6857 f1=0.6690 | val_loss=0.6651 acc=0.6737 f1=0.6494 | epoch_time=0.13s
[Epoch 051] train_loss=0.6643 acc=0.6857 f1=0.6714 | val_loss=0.6675 acc=0.6786 f1=0.6567 | epoch_time=0.13s
[Epoch 052] train_loss=0.6689 acc=0.6770 f1=0.6588 | val_loss=0.6694 acc=0.6806 f1=0.6543 | epoch_time=0.13s
[Epoch 053] train_loss=0.6612 acc=0.6947 f1=0.6817 | val_loss=0.6639 acc=0.6737 f1=0.6495 | epoch_time=0.13s
[Epoch 054] train_loss=0.6532 acc=0.6905 f1=0.6742 | val_loss=0.6640 acc=0.6856 f1=0.6611 | epoch_time=0.13s
[Epoch 055] train_loss=0.6500 acc=0.6905 f1=0.6751 | val_loss=0.6630 acc=0.6776 f1=0.6501 | epoch_time=0.13s
[Epoch 056] train_loss=0.6572 acc=0.6935 f1=0.6766 | val_loss=0.6623 acc=0.6756 f1=0.6475 | epoch_time=0.13s
[Epoch 057] train_loss=0.6475 acc=0.6865 f1=0.6693 | val_loss=0.6607 acc=0.6796 f1=0.6557 | epoch_time=0.13s
[Epoch 058] train_loss=0.6509 acc=0.6872 f1=0.6704 | val_loss=0.6586 acc=0.6826 f1=0.6579 | epoch_time=0.13s
[Epoch 059] train_loss=0.6487 acc=0.6860 f1=0.6699 | val_loss=0.6608 acc=0.6747 f1=0.6501 | epoch_time=0.13s
[Epoch 060] train_loss=0.6498 acc=0.6882 f1=0.6710 | val_loss=0.6589 acc=0.6836 f1=0.6581 | epoch_time=0.13s
[Epoch 061] train_loss=0.6495 acc=0.6912 f1=0.6763 | val_loss=0.6611 acc=0.6806 f1=0.6568 | epoch_time=0.13s
[Epoch 062] train_loss=0.6482 acc=0.6970 f1=0.6810 | val_loss=0.6596 acc=0.6766 f1=0.6535 | epoch_time=0.13s
[Epoch 063] train_loss=0.6442 acc=0.7017 f1=0.6875 | val_loss=0.6582 acc=0.6786 f1=0.6553 | epoch_time=0.13s
[Epoch 064] train_loss=0.6504 acc=0.6865 f1=0.6703 | val_loss=0.6594 acc=0.6786 f1=0.6545 | epoch_time=0.13s
[Epoch 065] train_loss=0.6455 acc=0.6942 f1=0.6798 | val_loss=0.6591 acc=0.6756 f1=0.6508 | epoch_time=0.13s
[Epoch 066] train_loss=0.6500 acc=0.6967 f1=0.6810 | val_loss=0.6602 acc=0.6766 f1=0.6494 | epoch_time=0.13s
[Epoch 067] train_loss=0.6507 acc=0.6962 f1=0.6802 | val_loss=0.6602 acc=0.6766 f1=0.6522 | epoch_time=0.13s
[Epoch 068] train_loss=0.6456 acc=0.6917 f1=0.6759 | val_loss=0.6595 acc=0.6756 f1=0.6520 | epoch_time=0.13s
[Epoch 069] train_loss=0.6457 acc=0.6942 f1=0.6786 | val_loss=0.6605 acc=0.6737 f1=0.6476 | epoch_time=0.13s
[Epoch 070] train_loss=0.6438 acc=0.7000 f1=0.6843 | val_loss=0.6598 acc=0.6776 f1=0.6513 | epoch_time=0.13s
[Epoch 071] train_loss=0.6444 acc=0.6915 f1=0.6758 | val_loss=0.6599 acc=0.6766 f1=0.6512 | epoch_time=0.13s
[Epoch 072] train_loss=0.6414 acc=0.6915 f1=0.6750 | val_loss=0.6591 acc=0.6747 f1=0.6491 | epoch_time=0.13s
[Epoch 073] train_loss=0.6395 acc=0.6927 f1=0.6779 | val_loss=0.6586 acc=0.6747 f1=0.6496 | epoch_time=0.13s
[Epoch 074] train_loss=0.6463 acc=0.6942 f1=0.6792 | val_loss=0.6587 acc=0.6816 f1=0.6563 | epoch_time=0.13s
[Epoch 075] train_loss=0.6414 acc=0.6980 f1=0.6822 | val_loss=0.6580 acc=0.6747 f1=0.6501 | epoch_time=0.13s
[Epoch 076] train_loss=0.6368 acc=0.6980 f1=0.6819 | val_loss=0.6586 acc=0.6776 f1=0.6531 | epoch_time=0.13s
