[Epoch 001] train_loss=0.9138 acc=0.5267 f1=0.4944 | val_loss=0.9067 acc=0.5778 f1=0.5525 | epoch_time=0.92s
[Epoch 002] train_loss=0.8117 acc=0.5881 f1=0.5522 | val_loss=0.7899 acc=0.6018 f1=0.5762 | epoch_time=0.13s
[Epoch 003] train_loss=0.7901 acc=0.5819 f1=0.5515 | val_loss=0.7632 acc=0.6188 f1=0.5873 | epoch_time=0.13s
[Epoch 004] train_loss=0.7821 acc=0.5989 f1=0.5690 | val_loss=0.7479 acc=0.6277 f1=0.6003 | epoch_time=0.13s
[Epoch 005] train_loss=0.7692 acc=0.6118 f1=0.5854 | val_loss=0.7413 acc=0.6357 f1=0.6121 | epoch_time=0.13s
[Epoch 006] train_loss=0.7603 acc=0.6123 f1=0.5843 | val_loss=0.7301 acc=0.6417 f1=0.6041 | epoch_time=0.14s
[Epoch 007] train_loss=0.7542 acc=0.6156 f1=0.5871 | val_loss=0.7199 acc=0.6587 f1=0.6262 | epoch_time=0.13s
[Epoch 008] train_loss=0.7458 acc=0.6246 f1=0.5998 | val_loss=0.7149 acc=0.6557 f1=0.6356 | epoch_time=0.13s
[Epoch 009] train_loss=0.7413 acc=0.6296 f1=0.6058 | val_loss=0.7115 acc=0.6397 f1=0.6077 | epoch_time=0.13s
[Epoch 010] train_loss=0.7295 acc=0.6418 f1=0.6159 | val_loss=0.7001 acc=0.6647 f1=0.6323 | epoch_time=0.13s
[Epoch 011] train_loss=0.7349 acc=0.6333 f1=0.6103 | val_loss=0.7025 acc=0.6607 f1=0.6378 | epoch_time=0.13s
[Epoch 012] train_loss=0.7250 acc=0.6380 f1=0.6161 | val_loss=0.6937 acc=0.6687 f1=0.6401 | epoch_time=0.14s
[Epoch 013] train_loss=0.7218 acc=0.6398 f1=0.6154 | val_loss=0.6926 acc=0.6627 f1=0.6250 | epoch_time=0.13s
[Epoch 014] train_loss=0.7180 acc=0.6503 f1=0.6271 | val_loss=0.6859 acc=0.6697 f1=0.6500 | epoch_time=0.13s
[Epoch 015] train_loss=0.7072 acc=0.6613 f1=0.6403 | val_loss=0.6888 acc=0.6627 f1=0.6293 | epoch_time=0.13s
[Epoch 016] train_loss=0.7115 acc=0.6488 f1=0.6281 | val_loss=0.6850 acc=0.6786 f1=0.6620 | epoch_time=0.14s
