[Epoch 001] train_loss=0.9966 acc=0.4911 f1=0.4804 | val_loss=0.9557 acc=0.5643 f1=0.5359 | epoch_time=0.12s
[Epoch 002] train_loss=0.8990 acc=0.5391 f1=0.5252 | val_loss=0.8641 acc=0.5466 f1=0.5306 | epoch_time=0.12s
[Epoch 003] train_loss=0.8793 acc=0.5515 f1=0.5365 | val_loss=0.8349 acc=0.5599 f1=0.5425 | epoch_time=0.12s
[Epoch 004] train_loss=0.8630 acc=0.5632 f1=0.5506 | val_loss=0.8116 acc=0.5965 f1=0.5872 | epoch_time=0.12s
[Epoch 005] train_loss=0.8463 acc=0.5801 f1=0.5705 | val_loss=0.8135 acc=0.5876 f1=0.5681 | epoch_time=0.12s
[Epoch 006] train_loss=0.8416 acc=0.5881 f1=0.5780 | val_loss=0.8022 acc=0.6131 f1=0.6027 | epoch_time=0.12s
[Epoch 007] train_loss=0.8334 acc=0.5723 f1=0.5649 | val_loss=0.8012 acc=0.5898 f1=0.5715 | epoch_time=0.12s
[Epoch 008] train_loss=0.8304 acc=0.5767 f1=0.5664 | val_loss=0.7863 acc=0.6164 f1=0.6074 | epoch_time=0.12s
[Epoch 009] train_loss=0.8212 acc=0.5906 f1=0.5801 | val_loss=0.7867 acc=0.6064 f1=0.5904 | epoch_time=0.24s
[Epoch 010] train_loss=0.8088 acc=0.6022 f1=0.5928 | val_loss=0.7819 acc=0.6164 f1=0.6040 | epoch_time=0.12s
[Epoch 011] train_loss=0.8066 acc=0.6014 f1=0.5953 | val_loss=0.7790 acc=0.6297 f1=0.6229 | epoch_time=0.12s
[Epoch 012] train_loss=0.8040 acc=0.6025 f1=0.5945 | val_loss=0.7736 acc=0.6064 f1=0.5882 | epoch_time=0.12s
[Epoch 013] train_loss=0.7986 acc=0.6028 f1=0.5949 | val_loss=0.7652 acc=0.6242 f1=0.6180 | epoch_time=0.12s
[Epoch 014] train_loss=0.7948 acc=0.6108 f1=0.6063 | val_loss=0.7600 acc=0.6463 f1=0.6395 | epoch_time=0.12s
[Epoch 015] train_loss=0.7929 acc=0.6169 f1=0.6127 | val_loss=0.7741 acc=0.6231 f1=0.6121 | epoch_time=0.12s
[Epoch 016] train_loss=0.7931 acc=0.6169 f1=0.6113 | val_loss=0.7586 acc=0.6519 f1=0.6481 | epoch_time=0.12s
[Epoch 017] train_loss=0.7799 acc=0.6260 f1=0.6228 | val_loss=0.7614 acc=0.6275 f1=0.6185 | epoch_time=0.12s
[Epoch 018] train_loss=0.7817 acc=0.6280 f1=0.6198 | val_loss=0.7585 acc=0.6408 f1=0.6302 | epoch_time=0.12s
[Epoch 019] train_loss=0.7844 acc=0.6213 f1=0.6157 | val_loss=0.7553 acc=0.6497 f1=0.6425 | epoch_time=0.12s
