[Epoch 001] train_loss=0.9716 acc=0.4896 f1=0.4804 | val_loss=0.9535 acc=0.5371 f1=0.5204 | epoch_time=0.12s
[Epoch 002] train_loss=0.8828 acc=0.5436 f1=0.5226 | val_loss=0.8595 acc=0.5814 f1=0.5618 | epoch_time=0.12s
[Epoch 003] train_loss=0.8680 acc=0.5580 f1=0.5433 | val_loss=0.8286 acc=0.5803 f1=0.5587 | epoch_time=0.12s
[Epoch 004] train_loss=0.8552 acc=0.5630 f1=0.5474 | val_loss=0.8141 acc=0.6069 f1=0.5836 | epoch_time=0.12s
[Epoch 005] train_loss=0.8407 acc=0.5805 f1=0.5682 | val_loss=0.8022 acc=0.5980 f1=0.5821 | epoch_time=0.12s
[Epoch 006] train_loss=0.8409 acc=0.5733 f1=0.5643 | val_loss=0.7932 acc=0.6113 f1=0.5972 | epoch_time=0.12s
[Epoch 007] train_loss=0.8282 acc=0.5849 f1=0.5757 | val_loss=0.7861 acc=0.6390 f1=0.6281 | epoch_time=0.12s
[Epoch 008] train_loss=0.8229 acc=0.5877 f1=0.5787 | val_loss=0.7824 acc=0.6268 f1=0.6102 | epoch_time=0.18s
[Epoch 009] train_loss=0.8219 acc=0.5871 f1=0.5763 | val_loss=0.7807 acc=0.6124 f1=0.5996 | epoch_time=0.12s
[Epoch 010] train_loss=0.8159 acc=0.5949 f1=0.5884 | val_loss=0.7768 acc=0.6268 f1=0.6096 | epoch_time=0.12s
[Epoch 011] train_loss=0.8125 acc=0.5985 f1=0.5922 | val_loss=0.7668 acc=0.6401 f1=0.6257 | epoch_time=0.12s
[Epoch 012] train_loss=0.8056 acc=0.6076 f1=0.5995 | val_loss=0.7638 acc=0.6179 f1=0.6043 | epoch_time=0.12s
[Epoch 013] train_loss=0.7975 acc=0.5993 f1=0.5927 | val_loss=0.7577 acc=0.6279 f1=0.6111 | epoch_time=0.12s
[Epoch 014] train_loss=0.8051 acc=0.6035 f1=0.5974 | val_loss=0.7507 acc=0.6600 f1=0.6507 | epoch_time=0.12s
[Epoch 015] train_loss=0.7958 acc=0.6124 f1=0.6071 | val_loss=0.7571 acc=0.6523 f1=0.6329 | epoch_time=0.12s
[Epoch 016] train_loss=0.7991 acc=0.6099 f1=0.6029 | val_loss=0.7499 acc=0.6368 f1=0.6254 | epoch_time=0.12s
[Epoch 017] train_loss=0.7888 acc=0.6104 f1=0.6039 | val_loss=0.7541 acc=0.6445 f1=0.6209 | epoch_time=0.12s
[Epoch 018] train_loss=0.7844 acc=0.6179 f1=0.6093 | val_loss=0.7462 acc=0.6600 f1=0.6458 | epoch_time=0.12s
[Epoch 019] train_loss=0.7871 acc=0.6198 f1=0.6127 | val_loss=0.7454 acc=0.6545 f1=0.6408 | epoch_time=0.12s
[Epoch 020] train_loss=0.7845 acc=0.6221 f1=0.6162 | val_loss=0.7402 acc=0.6567 f1=0.6401 | epoch_time=0.12s
[Epoch 021] train_loss=0.7807 acc=0.6182 f1=0.6092 | val_loss=0.7356 acc=0.6744 f1=0.6605 | epoch_time=0.12s
[Epoch 022] train_loss=0.7745 acc=0.6226 f1=0.6159 | val_loss=0.7340 acc=0.6689 f1=0.6542 | epoch_time=0.12s
[Epoch 023] train_loss=0.7804 acc=0.6196 f1=0.6146 | val_loss=0.7319 acc=0.6578 f1=0.6470 | epoch_time=0.12s
[Epoch 024] train_loss=0.7808 acc=0.6234 f1=0.6179 | val_loss=0.7331 acc=0.6556 f1=0.6406 | epoch_time=0.12s
[Epoch 025] train_loss=0.7786 acc=0.6171 f1=0.6077 | val_loss=0.7415 acc=0.6512 f1=0.6285 | epoch_time=0.12s
[Epoch 026] train_loss=0.7733 acc=0.6293 f1=0.6210 | val_loss=0.7283 acc=0.6622 f1=0.6497 | epoch_time=0.13s
