[Epoch 001] train_loss=1.0017 acc=0.4809 f1=0.3985 | val_loss=0.9029 acc=0.5514 f1=0.4509 | epoch_time=1.28s
[Epoch 002] train_loss=0.9111 acc=0.5306 f1=0.5001 | val_loss=0.8846 acc=0.5485 f1=0.4270 | epoch_time=1.27s
[Epoch 003] train_loss=0.8907 acc=0.5338 f1=0.4972 | val_loss=0.8680 acc=0.5425 f1=0.4983 | epoch_time=1.27s
[Epoch 004] train_loss=0.8855 acc=0.5378 f1=0.4961 | val_loss=0.8561 acc=0.5485 f1=0.4791 | epoch_time=1.27s
[Epoch 005] train_loss=0.8725 acc=0.5426 f1=0.5084 | val_loss=0.8539 acc=0.5564 f1=0.5029 | epoch_time=1.39s
[Epoch 006] train_loss=0.8614 acc=0.5555 f1=0.5175 | val_loss=0.8394 acc=0.5714 f1=0.5261 | epoch_time=1.27s
[Epoch 007] train_loss=0.8471 acc=0.5630 f1=0.5261 | val_loss=0.8326 acc=0.5664 f1=0.5331 | epoch_time=1.27s
[Epoch 008] train_loss=0.8369 acc=0.5618 f1=0.5257 | val_loss=0.8188 acc=0.5774 f1=0.5350 | epoch_time=1.28s
[Epoch 009] train_loss=0.8294 acc=0.5715 f1=0.5265 | val_loss=0.8126 acc=0.5594 f1=0.5288 | epoch_time=1.27s
[Epoch 010] train_loss=0.8216 acc=0.5752 f1=0.5355 | val_loss=0.7997 acc=0.5914 f1=0.5425 | epoch_time=1.27s
[Epoch 011] train_loss=0.8133 acc=0.5815 f1=0.5412 | val_loss=0.7959 acc=0.5934 f1=0.5432 | epoch_time=1.27s
[Epoch 012] train_loss=0.8124 acc=0.5757 f1=0.5337 | val_loss=0.7977 acc=0.5824 f1=0.5501 | epoch_time=1.27s
[Epoch 013] train_loss=0.8132 acc=0.5767 f1=0.5382 | val_loss=0.7981 acc=0.5994 f1=0.5744 | epoch_time=1.27s
[Epoch 014] train_loss=0.8127 acc=0.5812 f1=0.5457 | val_loss=0.7989 acc=0.5824 f1=0.5226 | epoch_time=1.27s
[Epoch 015] train_loss=0.8112 acc=0.5827 f1=0.5379 | val_loss=0.7951 acc=0.5744 f1=0.5411 | epoch_time=1.28s
[Epoch 016] train_loss=0.8050 acc=0.5815 f1=0.5433 | val_loss=0.7908 acc=0.5964 f1=0.5473 | epoch_time=1.27s
[Epoch 017] train_loss=0.8013 acc=0.5760 f1=0.5395 | val_loss=0.7867 acc=0.5904 f1=0.5378 | epoch_time=1.27s
[Epoch 018] train_loss=0.7983 acc=0.5825 f1=0.5439 | val_loss=0.7897 acc=0.5784 f1=0.5144 | epoch_time=1.27s
[Epoch 019] train_loss=0.7992 acc=0.5820 f1=0.5446 | val_loss=0.7982 acc=0.5754 f1=0.4873 | epoch_time=1.27s
[Epoch 020] train_loss=0.7959 acc=0.5785 f1=0.5371 | val_loss=0.7836 acc=0.5904 f1=0.5416 | epoch_time=1.29s
[Epoch 021] train_loss=0.7868 acc=0.5897 f1=0.5478 | val_loss=0.7843 acc=0.5884 f1=0.5590 | epoch_time=1.27s
[Epoch 022] train_loss=0.7953 acc=0.5765 f1=0.5347 | val_loss=0.7834 acc=0.6064 f1=0.5583 | epoch_time=1.27s
[Epoch 023] train_loss=0.7951 acc=0.5817 f1=0.5446 | val_loss=0.7825 acc=0.5864 f1=0.5436 | epoch_time=1.27s
[Epoch 024] train_loss=0.7811 acc=0.6000 f1=0.5604 | val_loss=0.7806 acc=0.5934 f1=0.5575 | epoch_time=1.27s
[Epoch 025] train_loss=0.7762 acc=0.5945 f1=0.5565 | val_loss=0.7836 acc=0.5964 f1=0.5571 | epoch_time=1.27s
[Epoch 026] train_loss=0.7754 acc=0.5897 f1=0.5514 | val_loss=0.7860 acc=0.5914 f1=0.5421 | epoch_time=1.27s
[Epoch 027] train_loss=0.7838 acc=0.5927 f1=0.5469 | val_loss=0.7860 acc=0.5784 f1=0.5478 | epoch_time=1.27s
[Epoch 028] train_loss=0.7725 acc=0.5912 f1=0.5555 | val_loss=0.7788 acc=0.5974 f1=0.5530 | epoch_time=1.28s
[Epoch 029] train_loss=0.7657 acc=0.6074 f1=0.5706 | val_loss=0.7825 acc=0.5984 f1=0.5575 | epoch_time=1.27s
[Epoch 030] train_loss=0.7732 acc=0.6012 f1=0.5592 | val_loss=0.7866 acc=0.5664 f1=0.5337 | epoch_time=1.27s
