[Epoch 001] train_loss=1.0193 acc=0.4850 f1=0.4025 | val_loss=0.9316 acc=0.4960 f1=0.4341 | epoch_time=1.28s
[Epoch 002] train_loss=0.9054 acc=0.5352 f1=0.5017 | val_loss=0.8991 acc=0.5080 f1=0.4001 | epoch_time=1.27s
[Epoch 003] train_loss=0.8907 acc=0.5322 f1=0.4890 | val_loss=0.8873 acc=0.5190 f1=0.4433 | epoch_time=1.27s
[Epoch 004] train_loss=0.8792 acc=0.5427 f1=0.5139 | val_loss=0.8767 acc=0.5459 f1=0.4259 | epoch_time=1.27s
[Epoch 005] train_loss=0.8614 acc=0.5392 f1=0.5041 | val_loss=0.8584 acc=0.5619 f1=0.4758 | epoch_time=1.28s
[Epoch 006] train_loss=0.8443 acc=0.5544 f1=0.5176 | val_loss=0.8391 acc=0.5629 f1=0.5320 | epoch_time=1.27s
[Epoch 007] train_loss=0.8295 acc=0.5569 f1=0.5205 | val_loss=0.8399 acc=0.5409 f1=0.4719 | epoch_time=1.26s
[Epoch 008] train_loss=0.8231 acc=0.5694 f1=0.5289 | val_loss=0.8406 acc=0.5639 f1=0.5362 | epoch_time=1.28s
[Epoch 009] train_loss=0.8217 acc=0.5799 f1=0.5415 | val_loss=0.8316 acc=0.5739 f1=0.5320 | epoch_time=1.27s
[Epoch 010] train_loss=0.8083 acc=0.5796 f1=0.5371 | val_loss=0.8317 acc=0.5399 f1=0.4759 | epoch_time=1.26s
[Epoch 011] train_loss=0.8118 acc=0.5604 f1=0.5217 | val_loss=0.8257 acc=0.5559 f1=0.4848 | epoch_time=1.27s
[Epoch 012] train_loss=0.8064 acc=0.5814 f1=0.5432 | val_loss=0.8282 acc=0.5709 f1=0.5133 | epoch_time=1.27s
[Epoch 013] train_loss=0.8097 acc=0.5689 f1=0.5254 | val_loss=0.8290 acc=0.5709 f1=0.5157 | epoch_time=1.27s
[Epoch 014] train_loss=0.8073 acc=0.5791 f1=0.5409 | val_loss=0.8242 acc=0.5818 f1=0.5100 | epoch_time=1.27s
[Epoch 015] train_loss=0.7983 acc=0.5919 f1=0.5475 | val_loss=0.8196 acc=0.5649 f1=0.5196 | epoch_time=1.27s
[Epoch 016] train_loss=0.7938 acc=0.5861 f1=0.5486 | val_loss=0.8077 acc=0.5848 f1=0.5489 | epoch_time=1.28s
[Epoch 017] train_loss=0.7919 acc=0.5969 f1=0.5599 | val_loss=0.8212 acc=0.5679 f1=0.5134 | epoch_time=1.26s
[Epoch 018] train_loss=0.7948 acc=0.5876 f1=0.5433 | val_loss=0.8065 acc=0.5599 f1=0.5029 | epoch_time=1.27s
[Epoch 019] train_loss=0.7888 acc=0.5896 f1=0.5509 | val_loss=0.8339 acc=0.5609 f1=0.5232 | epoch_time=1.26s
[Epoch 020] train_loss=0.7895 acc=0.5834 f1=0.5419 | val_loss=0.8222 acc=0.5599 f1=0.5022 | epoch_time=1.28s
[Epoch 021] train_loss=0.7895 acc=0.5894 f1=0.5514 | val_loss=0.8063 acc=0.5599 f1=0.4890 | epoch_time=1.28s
[Epoch 022] train_loss=0.7850 acc=0.5851 f1=0.5431 | val_loss=0.8023 acc=0.5579 f1=0.5020 | epoch_time=1.27s
[Epoch 023] train_loss=0.7913 acc=0.5926 f1=0.5546 | val_loss=0.8206 acc=0.5519 f1=0.5013 | epoch_time=1.26s
[Epoch 024] train_loss=0.7840 acc=0.5796 f1=0.5352 | val_loss=0.8086 acc=0.5399 f1=0.4732 | epoch_time=1.27s
[Epoch 025] train_loss=0.7896 acc=0.5741 f1=0.5319 | val_loss=0.8107 acc=0.5549 f1=0.4963 | epoch_time=1.28s
[Epoch 026] train_loss=0.7866 acc=0.5816 f1=0.5449 | val_loss=0.7999 acc=0.5659 f1=0.5258 | epoch_time=1.27s
[Epoch 027] train_loss=0.7782 acc=0.5921 f1=0.5526 | val_loss=0.7987 acc=0.5669 f1=0.5223 | epoch_time=1.27s
[Epoch 028] train_loss=0.7764 acc=0.5906 f1=0.5523 | val_loss=0.7912 acc=0.5589 f1=0.5158 | epoch_time=1.27s
[Epoch 029] train_loss=0.7739 acc=0.5844 f1=0.5456 | val_loss=0.7967 acc=0.5589 f1=0.5095 | epoch_time=1.27s
[Epoch 030] train_loss=0.7725 acc=0.5999 f1=0.5642 | val_loss=0.7940 acc=0.5559 f1=0.5315 | epoch_time=1.27s
[Epoch 031] train_loss=0.7745 acc=0.5931 f1=0.5566 | val_loss=0.7982 acc=0.5719 f1=0.5320 | epoch_time=1.27s
[Epoch 032] train_loss=0.7748 acc=0.5899 f1=0.5531 | val_loss=0.7956 acc=0.5669 f1=0.5242 | epoch_time=1.27s
[Epoch 033] train_loss=0.7650 acc=0.5956 f1=0.5578 | val_loss=0.7854 acc=0.5599 f1=0.5214 | epoch_time=1.39s
[Epoch 034] train_loss=0.7615 acc=0.6058 f1=0.5719 | val_loss=0.7857 acc=0.5709 f1=0.5301 | epoch_time=1.28s
[Epoch 035] train_loss=0.7630 acc=0.6028 f1=0.5650 | val_loss=0.7863 acc=0.5679 f1=0.5244 | epoch_time=1.27s
