ID,Phase,color_Ur,color_gr,color_gi,SFR_200Myr,AxisRatio,B_T,SurfaceBrightness,EffectiveRadius,AbsMag_U,AbsMag_B,AbsMag_V,AbsMag_g,AbsMag_r,AbsMag_i,StellarMass,StellarMetallicity,StellarVelDispersion
91_575014,0,0.5266,0.3688,0.5859,-8.78956724,0.9927213190000002,0.269559648,-19.17268996,1.1043,-17.8817,-17.7446,-18.1948,-18.0395,-18.4083,-18.6254,0.093703,0.0248697,52.40780000000001
91_575342,0,0.23150000000000004,0.2196,0.3506,-8.804055641999998,0.987530529,0.28618275600000004,-19.55244157,0.6753,-17.8491,-17.6108,-17.9263,-17.861,-18.0806,-18.2116,0.017712000000000006,0.0130677,41.967200000000005
91_575689,0,0.7635,0.4415,0.6767,-8.044083458000001,0.974999428,0.05622523999999999,-18.87356117,3.5814000000000004,-19.8384,-19.833,-20.3659,-20.1604,-20.6019,-20.8371,0.6689479999999999,0.0259925,66.8794
91_575690,0,0.5285,0.3271,0.51,-8.890664265000002,0.944791138,0.04328767199999999,-18.52558327,1.1041,-17.3766,-17.2896,-17.7115,-17.578,-17.9051,-18.088,0.036372,0.0160631,41.84420000000001
91_575691,0,0.9918,0.5428,0.8177,-8.956027162999998,0.994876802,0.210946961,-18.83993166,1.0507,-16.8732,-16.958,-17.5936,-17.3222,-17.865,-18.1399,0.05689000000000002,0.0204976,46.723099999999995
91_576366,0,0.2938,0.2415,0.3863,-7.178812203999999,0.97588414,0.250847708,-19.90552722,1.8820000000000001,-20.3009,-20.0957,-20.432,-20.3532,-20.5947,-20.7395,0.164768,0.0139284,72.8643
91_576640,0,0.6108,0.4215,0.6584,-7.927728112000001,0.9786797760000001,0.092805404,-18.91473571,3.4438,-19.9432,-19.8202,-20.3216,-20.1325,-20.554,-20.7909,0.7636130000000001,0.0275027,73.55389999999997
91_576641,0,0.4623,0.3522,0.5509,-8.850370877999998,0.984500229,0.06361284800000001,-19.15043138,1.0935,-18.0172,-17.8375,-18.2735,-18.1273,-18.4795,-18.6782,0.052021,0.0164896,48.074
91_577740,0,0.4354,0.3179,0.4979,-8.170387582000002,0.8669315579999999,0.05874845299999999,-19.23038932,2.1320000000000006,-19.6339,-19.4699,-19.8772,-19.7514,-20.0693,-20.2493,0.116069,0.0135364,62.10369999999999
91_577741,0,0.4935,0.358,0.5599,-8.521259323,0.9672619700000001,0.07078838800000001,-18.86796524,2.0173999999999994,-19.0259,-18.8691,-19.3113,-19.1614,-19.5194,-19.7213,0.129074,0.0169348,59.03400000000001
91_577955,0,0.2697,0.2373,0.3871,-6.0409195350000005,0.988126814,0.14764225999999997,-18.725628,4.0534,-20.7417,-20.5188,-20.8489,-20.7741,-21.0114,-21.1612,0.47006800000000004,0.0173531,73.7669
91_578964,0,-0.13559999999999994,0.06340000000000001,0.14080000000000004,-8.009721770000002,0.5445275899999998,0.11942082200000001,-19.58244332,1.0943,-19.3465,-18.9461,-19.1139,-19.1475,-19.2109,-19.2883,0.022503000000000016,0.0235002,28.1066
91_578965,0,-0.02080000000000004,0.15500000000000003,0.2845,-8.726779913999998,0.953788757,0.4828160630000001,-19.19791661,0.8633,-18.184,-17.7863,-18.0272,-18.0082,-18.1632,-18.2927,0.041407,0.0208608,47.986000000000004
91_579402,0,0.6423,0.3939,0.6063,-8.872012059000001,0.9724335070000001,0.146740753,-18.94532627,1.3326,-18.0106,-17.9495,-18.4344,-18.259,-18.6529,-18.8653,0.08806200000000002,0.0180985,55.62520000000001
91_579403,0,0.2838,0.2454,0.3995,-8.477419828,0.9174302220000001,0.07449342299999999,-18.77239495,1.6779000000000002,-18.8482,-18.6287,-18.9667,-18.8866,-19.132,-19.2861,0.09614,0.0178241,52.40729999999999
91_579639,0,0.7083,0.4311,0.6583,-8.952238101,0.913149953,0.119902941,-18.61926272,0.9053,-16.7462,-16.7016,-17.2218,-17.0234,-17.4545,-17.6817,0.027323999999999994,0.0168074,39.966800000000006
91_580734,0,0.2632,0.2369,0.3781,-8.801642517000001,0.995803297,0.18057727700000004,-19.23787631,0.8337,-17.91,-17.6809,-18.0121,-17.9363,-18.1732,-18.3144,0.02304800000000001,0.0138374,42.23800000000001
91_581323,0,0.4219,0.3125,0.4982,-6.602284871999999,0.920601726,0.029686325,-18.86487641,4.344999999999999,-20.7526,-20.5828,-20.9836,-20.862,-21.1745,-21.3602,0.6327309999999999,0.0206349,79.76399999999997
91_581608,0,0.5784,0.3653,0.5676,-7.3943333639999995,0.937253833,0.038135283,-19.04111461,3.5119,-20.289,-20.2027,-20.6584,-20.5021,-20.8674,-21.0697,0.409607,0.018266,76.88410000000003
91_581893,0,0.3991,0.2981,0.4812,-6.942917796000001,0.9817414879999999,0.07090605100000001,-19.28236271,3.0701,-20.4463,-20.2739,-20.6594,-20.5473,-20.8454,-21.0285,0.655026,0.025142,78.97800000000001
91_582173,0,1.6702,0.7628,1.1263,-8.998301086000001,0.5279364590000001,0.48354169999999996,-20.05807391,1.9446000000000003,-18.4217,-18.8676,-19.7482,-19.3291,-20.0919,-20.4554,1.05873,0.035306,87.48839999999997
91_582361,0,0.4062,0.3235,0.5189,-7.1435563580000006,0.984679163,0.053034015,-18.5334109,4.1766,-20.3177,-20.1205,-20.5273,-20.4004,-20.7239,-20.9193,0.6550080000000001,0.0229709,75.10479999999998
91_582581,0,0.1829,0.2281,0.3701,-8.780651969000001,0.9760619399999999,0.141973229,-19.54700878,0.7728999999999999,-18.123,-17.8294,-18.1456,-18.0778,-18.3059,-18.4479,0.026126000000000007,0.0156496,43.8875
91_583392,0,0.3318,0.2554,0.4067,-8.826832582000002,0.9730919,0.3232041219999999,-20.11105602,0.6148,-17.9816,-17.7945,-18.1459,-18.058,-18.3134,-18.4647,0.03998199999999999,0.0207495,45.23330000000001
91_583578,0,0.4331,0.3255,0.5219,-6.285766072,0.97040534,0.100490791,-18.30875055,5.598800000000001,-20.6973,-20.5232,-20.9336,-20.8049,-21.1304,-21.3268,0.864918,0.0212254,77.45420000000001
91_583723,0,1.1789,0.5902,0.8857,-8.648121034999999,0.711341202,0.164457604,-18.91278277,3.616999999999999,-19.3136,-19.5167,-20.2054,-19.9023,-20.4925,-20.788,1.16976,0.028452,85.94530000000002
91_584074,0,0.5804,0.3922,0.6125,-7.287790178000001,0.9408493640000001,0.03710136399999999,-18.69258846,4.5657,-20.4187,-20.3017,-20.7787,-20.6069,-20.9991,-21.2194,0.750567,0.0192711,79.7074
91_584692,0,0.5568,0.3845,0.6079,-7.110826466000001,0.9761967059999999,0.019840895000000008,-18.225695,5.790100000000002,-20.4653,-20.3358,-20.8039,-20.6376,-21.0221,-21.2455,0.8721990000000001,0.0211751,78.90689999999998
91_585005,0,0.7076,0.4314,0.6652,-8.024148497000002,0.980338812,0.037763737000000006,-18.48283806,4.121899999999999,-19.8339,-19.789,-20.3081,-20.1101,-20.5415,-20.7753,0.3892050000000001,0.0186401,71.21799999999999
91_585445,0,0.3895,0.3289,0.5148,-8.762760027000002,0.962030768,0.11759344700000002,-18.77728525,1.4020000000000001,-18.2953,-18.0742,-18.4873,-18.3559,-18.6848,-18.8707,0.05914699999999999,0.016064,44.85520000000001
91_585768,0,0.5511,0.3768,0.5914,-7.692675025000001,0.819017589,0.078786315,-18.85804318,3.6755000000000004,-20.1494,-20.0246,-20.4855,-20.3237,-20.7005,-20.9151,0.816431,0.024373,77.8571
91_587639,0,0.3104,0.2737,0.4343,-8.39534268,0.992241919,0.10189959200000001,-19.54204013,1.2902,-19.0467,-18.8188,-19.1806,-19.0834,-19.3571,-19.5177,0.075112,0.0143432,58.45459999999997
91_588253,0,0.3649,0.297,0.4724,-8.43461773,0.940441012,0.11708026900000003,-18.86350599,1.8675999999999997,-19.0548,-18.8509,-19.2342,-19.1227,-19.4197,-19.5951,0.140862,0.01789,57.31799999999998
91_588497,0,0.4983,0.3637,0.5709,-8.669841502,0.9834123849999998,0.15759008200000002,-18.96468917,1.8267000000000002,-18.8287,-18.6683,-19.1171,-18.9633,-19.327,-19.5342,0.181784,0.0211949,55.86509999999998
91_588498,0,0.24380000000000002,0.2526,0.4166,-8.043214123000002,0.972680151,0.059815525999999994,-18.74512951,2.3094,-19.5187,-19.2544,-19.5919,-19.5099,-19.7625,-19.9265,0.178535,0.0201045,57.37000000000002
91_588861,0,1.1253,0.5994,0.8965,-8.699713469,0.96670717,0.05732230500000001,-19.71770177,2.1534000000000004,-19.0989,-19.237,-19.9337,-19.6248,-20.2242,-20.5213,0.29379399999999994,0.0195166,80.78890000000003
91_589875,0,0.7115,0.4245,0.6527,-8.756780038999999,0.916046143,0.05185914500000001,-19.48716637,1.4189,-18.4986,-18.4644,-18.9803,-18.7856,-19.2101,-19.4383,0.199612,0.0290507,49.71730000000001
91_590588,0,0.4813,0.3421,0.5358,-7.325196077999999,0.97017777,0.21924543100000002,-18.51391477,4.2613,-20.3034,-20.1537,-20.5832,-20.4426,-20.7847,-20.9784,0.315222,0.016889,72.3742
91_590717,0,0.4489,0.3081,0.4859,-8.340245398000002,0.991569877,0.031055021999999998,-18.61444112,2.4017999999999997,-19.2449,-19.1061,-19.5056,-19.3857,-19.6938,-19.8716,0.142291,0.016581,59.71350000000001
91_591038,0,0.2676,0.2565,0.4197,-6.051214331,0.9100827570000001,0.05918017600000001,-18.66446613,4.2787,-20.7648,-20.5177,-20.8608,-20.7759,-21.0324,-21.1956,0.450882,0.0169371,76.13800000000003
91_591151,0,0.7416,0.4636,0.7165,-8.031139756999998,0.92865777,0.052341797,-18.66845369,3.9558,-19.8247,-19.7733,-20.3198,-20.1027,-20.5663,-20.8192,0.858905,0.0248362,77.35550000000003
91_591447,0,0.2867,0.2675,0.4335,-7.429871947999999,0.961149156,0.05557517099999999,-18.78567283,3.2031,-20.2311,-19.9885,-20.3425,-20.2503,-20.5178,-20.6838,0.375702,0.0195536,67.88210000000002
91_592487,0,1.6551,0.7577,1.1165,-9.000000000000002,0.48546445399999993,0.38707889300000003,-19.44349224,2.4696,-18.3759,-18.8135,-19.6891,-19.2733,-20.031,-20.3898,1.0448,0.03038,85.64310000000003
91_592617,0,0.4752,0.3554,0.5689,-7.420585936999999,0.996818304,0.038650752000000003,-18.63988437,3.9860999999999995,-20.1816,-20.0113,-20.4483,-20.3014,-20.6568,-20.8703,0.7263899999999999,0.0240582,70.8298
91_593856,0,0.5434,0.3759,0.5911,-7.918267954999999,0.9100086089999999,0.056902792000000015,-19.96608346,1.8220000000000003,-19.7843,-19.6531,-20.1126,-19.9518,-20.3277,-20.5429,0.209442,0.0158358,70.68129999999996
91_594008,0,0.245,0.20220000000000002,0.3253,-8.281310634,0.934702694,0.081819206,-19.97458564,1.0499,-19.2336,-19.0286,-19.3323,-19.2764,-19.4786,-19.6017,0.04300200000000002,0.0128497,64.93969999999999
91_594009,0,0.8144,0.4814,0.7298,-8.911567471000001,0.9439867730000001,0.291925248,-19.08160174,1.0741,-17.4022,-17.3956,-17.9662,-17.7352,-18.2166,-18.465,0.074777,0.0190989,56.91860000000001
91_594310,0,0.4091,0.299,0.4815,-8.623774423,0.953065574,0.107059526,-18.90884655,1.4588,-18.436,-18.2709,-18.659,-18.5461,-18.8451,-19.0276,0.104733,0.0220623,50.48950000000001
91_594523,0,0.3679,0.3044,0.4864,-8.810709828,0.982228816,0.41482661500000007,-19.89995667,0.6791,-17.8523,-17.6422,-18.0308,-17.9158,-18.2202,-18.4022,0.05036999999999999,0.0218739,43.760200000000005
91_595065,0,0.5321,0.3554,0.5565,-7.558110274000001,0.956238925,0.024477454000000006,-18.65538262,3.8593,-20.1395,-20.0219,-20.4653,-20.3162,-20.6716,-20.8727,0.457827,0.0185322,71.3587
91_595228,0,0.4096,0.3078,0.4832,-8.657532146,0.948445141,0.134974337,-19.14298352,1.3181,-18.5649,-18.3895,-18.7858,-18.6667,-18.9745,-19.1499,0.05683800000000002,0.0130649,50.74080000000001
91_595368,0,0.3701,0.2904,0.4481,-8.896903883999999,0.917912006,0.595105442,-20.51987839,0.3718000000000001,-17.3262,-17.1338,-17.5158,-17.4059,-17.6963,-17.854,0.021492999999999988,0.014812,43.4376
91_595553,0,0.378,0.2977,0.4707,-7.923771027999999,0.919052601,0.094773258,-19.05513735,2.4708,-19.851,-19.6581,-20.0437,-19.9313,-20.229,-20.402,0.193305,0.014439,66.54820000000001
91_595554,0,0.2369,0.227,0.3677,-8.781693913000002,0.943668365,0.710552407,-20.61631895,0.4192,-17.8037,-17.5621,-17.8823,-17.8136,-18.0406,-18.1813,0.032383,0.0192664,43.1306
91_595808,0,0.4122,0.3134,0.4976,-8.886541588,0.9125437739999999,0.23907270999999997,-18.99309814,0.8725,-17.4617,-17.2825,-17.6829,-17.5605,-17.8739,-18.0581,0.03356499999999999,0.0162473,44.9923
91_596241,0,0.236,0.2533,0.4149,-6.995633669999999,0.9656081799999999,0.051611673000000004,-18.71677164,3.5546,-20.4454,-20.172,-20.5108,-20.4281,-20.6814,-20.843,0.41346,0.0178503,68.60150000000002
91_596857,0,0.5644,0.3671,0.5734,-8.186929157999998,0.935581923,0.052018986999999996,-18.78552789,2.7737000000000003,-19.5205,-19.4196,-19.8743,-19.7178,-20.0849,-20.2912,0.303966,0.0194383,66.6973
91_596858,0,0.36649999999999994,0.2971,0.4666,-8.836512304,0.909335017,0.258618951,-19.23254579,0.8225000000000001,-17.7241,-17.5209,-17.9061,-17.7935,-18.0906,-18.2601,0.01794299999999999,0.0125413,47.8613
91_596979,0,0.8176,0.476,0.7319,-8.315838286,0.9486305119999999,0.04162779999999999,-18.72096346,3.6226999999999996,-19.5817,-19.5856,-20.15,-19.9233,-20.3993,-20.6552,0.749166,0.0260987,73.38599999999997
91_597569,0,0.4036,0.3083,0.4814,-8.907797075000001,0.9508746860000001,0.164802983,-19.07559933,0.7673,-17.3291,-17.1463,-17.5447,-17.4244,-17.7327,-17.9058,0.014818999999999995,0.0139658,36.589600000000004
91_597765,0,0.5597,0.411,0.6544,-7.1508530100000005,0.959110022,0.02548353600000001,-18.18460782,5.787400000000002,-20.3648,-20.2076,-20.6941,-20.5135,-20.9245,-21.1679,1.05769,0.0242003,77.86850000000001
91_598210,0,0.5606,0.3897,0.6137,-8.459116691,0.944813848,0.04836416200000001,-18.59817938,2.4833,-19.0189,-18.8873,-19.3591,-19.1898,-19.5795,-19.8035,0.259491,0.0214378,52.7046
91_598211,0,0.6021,0.3985,0.6222,-8.821579409999998,0.9894116519999999,0.129313456,-18.98477799,1.388,-18.0956,-17.9909,-18.4756,-18.2992,-18.6977,-18.9214,0.125803,0.0201284,56.02729999999998
91_598988,0,0.5816,0.3686,0.5585,-8.869619705,0.929047704,0.2968909209999999,-20.19860563,0.5294,-17.4549,-17.3677,-17.8276,-17.6679,-18.0365,-18.2264,0.020881,0.0138743,38.5937
91_599949,0,0.34850000000000003,0.3068,0.4936,-7.805586667999998,0.975100994,0.05957980399999999,-18.66279945,3.168,-19.9354,-19.7043,-20.093,-19.9771,-20.2839,-20.4707,0.452949,0.0247173,71.54479999999997
91_600341,0,0.303,0.2815,0.4672,-6.138866061,0.903210759,0.034039585000000004,-18.2835178,5.360700000000001,-20.7163,-20.4733,-20.8371,-20.7378,-21.0193,-21.205,0.8418030000000001,0.0223262,71.97549999999997
91_600660,0,0.4579,0.3371,0.5343,-7.877886763000001,0.9335538739999999,0.04825656999999999,-18.87870747,2.8950999999999993,-19.8384,-19.6738,-20.0955,-19.9592,-20.2963,-20.4935,0.338265,0.0175612,68.70239999999998
91_600828,0,0.444,0.3159,0.5011,-7.485107523999999,0.9881799220000002,0.05546041400000001,-18.58592192,3.6409999999999996,-20.0779,-19.9254,-20.3299,-20.206,-20.5219,-20.7071,0.456921,0.0211689,70.95210000000003
91_600935,0,0.5471,0.3744,0.5886,-7.742441397000001,0.981612206,0.19957223600000001,-18.82137465,3.4276,-19.9903,-19.8647,-20.3231,-20.163,-20.5374,-20.7516,0.538814,0.0229744,72.11849999999998
91_601614,0,0.5614,0.3702,0.5734,-7.855134666000001,0.901691198,0.029023008000000006,-18.66148196,3.7144000000000013,-20.0496,-19.9408,-20.4001,-20.2408,-20.611,-20.8142,0.393819,0.0178399,68.0918
91_601756,0,0.4936,0.3384,0.529,-7.8530583190000005,0.961952925,0.10942827599999999,-19.27062015,2.5955000000000004,-19.9845,-19.8507,-20.2784,-20.1397,-20.4781,-20.6687,0.223406,0.0169398,65.73470000000002
91_602009,0,0.279,0.2401,0.3864,-8.162054494999998,0.9619101879999999,0.04581921600000002,-18.59479247,2.4281000000000006,-19.5357,-19.3179,-19.652,-19.5746,-19.8147,-19.961,0.125208,0.0154701,52.7414
91_603185,0,0.4123,0.2715,0.422,-8.736129688,0.9179721469999998,0.10744037699999999,-19.7484342,0.8361000000000001,-18.2961,-18.1662,-18.5371,-18.4369,-18.7084,-18.8589,0.023099,0.0110964,50.54750000000001
91_603186,0,0.1869,0.219,0.354,-8.634107426999998,0.9306429619999999,0.046500961999999986,-19.39291736,1.0734,-18.7085,-18.4286,-18.7399,-18.6764,-18.8954,-19.0304,0.028771000000000012,0.0127669,50.25739999999999
91_603187,0,0.24509999999999998,0.2125,0.34,-8.786120233,0.933959782,0.10851946299999998,-18.6714299,1.0614,-17.9414,-17.7242,-18.0358,-17.974,-18.1865,-18.314,0.02201999999999999,0.0121623,39.50169999999999
91_603345,0,0.3162,0.265,0.4267,-8.796787130999999,0.9815009239999999,0.21439515200000003,-18.81133296,1.0779,-17.9192,-17.7073,-18.0628,-17.9704,-18.2354,-18.3971,0.03979000000000001,0.0148165,48.334599999999995
91_604367,0,0.8623,0.4733,0.7143,-8.514258132,0.9439566730000001,0.044398003000000005,-18.88282723,2.8543000000000003,-19.3001,-19.3483,-19.9165,-19.6891,-20.1624,-20.4034,0.258548,0.0157846,68.63039999999998
91_605109,0,0.6825,0.438,0.6813,-8.24446806,0.9573912019999999,0.036443569,-18.48317696,3.6529999999999996,-19.5644,-19.4883,-20.0096,-19.8089,-20.2469,-20.4902,0.506979,0.0236187,71.14290000000001
91_605217,0,0.6933,0.425,0.6531,-8.220843496999999,0.9761730429999999,0.06408587099999999,-19.09980788,2.9579,-19.7722,-19.7211,-20.2347,-20.0405,-20.4655,-20.6936,0.484721,0.0201202,72.11409999999997
91_606360,0,0.6696,0.411,0.6289,-8.492765134,0.9600724579999999,0.035445471,-19.41210775,1.9660000000000002,-19.2896,-19.2331,-19.7342,-19.5482,-19.9592,-20.1771,0.145528,0.0149845,63.43369999999999
91_606530,0,0.3927,0.3198,0.5191,-7.5479680789999986,0.954076529,0.03940525400000001,-18.51802167,3.8500000000000005,-20.1077,-19.9024,-20.3049,-20.1806,-20.5004,-20.6997,0.563822,0.0218893,71.74519999999997
91_606910,0,0.4219,0.3252,0.519,-8.078668507,0.9341070060000001,0.09383699199999998,-18.32051164,3.3468999999999998,-19.6287,-19.4445,-19.8537,-19.7254,-20.0506,-20.2444,0.320731,0.0207261,63.35309999999997
91_606911,0,0.4063,0.2915,0.4538,-8.790910896000002,0.9813717599999999,0.083502006,-18.97655852,1.1771,-18.2026,-18.043,-18.4284,-18.3174,-18.6089,-18.7712,0.03346700000000001,0.0138033,46.57220000000001
91_607246,0,0.6044,0.3897,0.6009,-8.044430965,0.9292359349999999,0.068185708,-20.08884458,1.8035,-19.8427,-19.7509,-20.229,-20.0574,-20.4471,-20.6583,0.15382,0.0157416,70.21600000000001
91_607610,0,0.7176,0.4431,0.6752,-8.890928532,0.987272024,0.155958646,-19.50897795,0.8746,-17.5388,-17.4879,-18.0192,-17.8133,-18.2564,-18.4885,0.03627600000000001,0.0183669,45.1073
91_608035,0,0.9961,0.5197,0.7877,-8.80574473,0.876663387,0.06688130899999999,-18.95321661,2.3125,-18.6322,-18.7491,-19.3662,-19.1086,-19.6283,-19.8963,0.350065,0.024894,63.820599999999985
91_608216,0,0.7286,0.4714,0.7242,-8.497172923000003,0.970344126,0.081909527,-19.39880753,1.9841,-19.0755,-19.0014,-19.555,-19.3327,-19.8041,-20.0569,0.357912,0.0275982,60.89890000000002
91_608807,0,0.21950000000000003,0.272,0.4652,-6.794474394000002,0.969667315,0.03198827,-18.7693857,3.5433,-20.3568,-20.0483,-20.3945,-20.3043,-20.5763,-20.7695,0.6783049999999999,0.0251213,73.0687
91_609471,0,0.5893,0.3779,0.5922,-7.896634540000001,0.959148347,0.05524435600000001,-18.34876488,4.242600000000001,-19.9378,-19.8471,-20.3126,-20.1492,-20.5271,-20.7414,0.507907,0.0207365,71.78049999999999
91_609673,0,0.20640000000000003,0.224,0.3746,-8.462253152999999,0.937511563,0.090283446,-18.82067652,1.6404,-18.9225,-18.6558,-18.9703,-18.9049,-19.1289,-19.2795,0.10240399999999998,0.018534,54.41570000000001
91_610384,0,0.4064,0.3412,0.5515,-7.283725917999998,0.979311287,0.039356410999999994,-18.60525486,3.9311,-20.2041,-19.9871,-20.4056,-20.2693,-20.6105,-20.8208,0.6650750000000001,0.0232408,67.864
91_610909,0,0.7344,0.4594,0.7083,-8.233600351,0.9556620119999999,0.076868948,-19.35531434,2.4614000000000003,-19.5212,-19.4674,-20.0113,-19.7962,-20.2556,-20.5045,0.419777,0.0263548,67.0136
91_611771,0,0.3229,0.277,0.4437,-7.251480668000001,0.879028082,0.095150746,-19.21009604,2.7377,-20.2875,-20.0672,-20.4323,-20.3334,-20.6104,-20.7771,0.308563,0.0171332,64.1458
91_611858,0,0.4205,0.3532,0.5671,-7.782514052999998,0.9343077540000001,0.046322864000000005,-18.29506721,4.0232,-19.9264,-19.7078,-20.1375,-19.9937,-20.3469,-20.5608,0.541136,0.0209993,69.32260000000002
91_612820,0,0.551,0.3333,0.5103,-8.908619123000001,0.874546587,0.49381321400000006,-19.42053791,0.6858,-17.3196,-17.2461,-17.6761,-17.5373,-17.8706,-18.0476,0.017769000000000007,0.0111411,45.166599999999995
91_613531,0,0.4124,0.3141,0.4984,-7.833626260000001,0.9833857419999998,0.04381157200000001,-19.0659573,2.6107999999999993,-19.8941,-19.7138,-20.1146,-19.9924,-20.3065,-20.4908,0.193962,0.0165708,68.09200000000001
91_613640,0,0.37229999999999996,0.2731,0.4293,-8.749099197,0.9303705690000001,0.044023212000000006,-19.22817107,1.0532,-18.2733,-18.1039,-18.472,-18.3725,-18.6456,-18.8018,0.033227000000000007,0.0123891,48.2964
91_614592,0,0.5797,0.3811,0.593,-8.086745932,0.9550462959999999,0.065650026,-18.38012167,3.7806,-19.746,-19.6417,-20.1101,-19.9446,-20.3257,-20.5376,0.427361,0.0194681,70.00529999999999
91_614779,0,0.3311,0.293,0.4847,-7.992627241000002,0.9199602010000001,0.06905665600000001,-19.07723473,2.2415999999999996,-19.5607,-19.3305,-19.7054,-19.5988,-19.8918,-20.0835,0.344953,0.0242556,64.13419999999999
91_615778,0,0.6609,0.3965,0.6118,-8.248749313000001,0.959895432,0.043317844,-18.87181703,2.9038999999999997,-19.5941,-19.5478,-20.0349,-19.8585,-20.255,-20.4703,0.21635699999999997,0.0158564,61.12120000000001
91_616007,0,0.1441,0.1974,0.32010000000000005,-8.697936675000001,0.945047975,0.147769071,-19.78110359,0.7558999999999998,-18.4504,-18.1565,-18.4475,-18.3971,-18.5945,-18.7172,0.018356000000000004,0.0117239,51.528199999999984
91_616008,0,0.4036,0.3031,0.4751,-8.703360695999999,0.961859703,0.056297872000000006,-19.48941208,1.0795,-18.4879,-18.3123,-18.705,-18.5884,-18.8915,-19.0635,0.04684900000000001,0.0136416,48.6341
91_616167,0,0.1881,0.2161,0.3561,-7.314011357,0.805515289,0.06471628,-20.08755269,1.5473,-20.1484,-19.874,-20.1811,-20.1204,-20.3365,-20.4765,0.07056699999999999,0.0130732,61.82580000000001
91_617016,0,0.5335,0.3771,0.592,-8.297247153,0.9926612970000002,0.10534796699999999,-19.67828308,1.72,-19.396,-19.2542,-19.7138,-19.5524,-19.9295,-20.1444,0.15560900000000003,0.0178256,67.5405
91_617797,0,0.37329999999999997,0.2869,0.4536,-8.264429847,0.9216113690000001,0.157247716,-19.87092323,1.2973,-19.3133,-19.129,-19.5058,-19.3997,-19.6866,-19.8533,0.07164200000000001,0.0123499,59.4439
91_618527,0,0.2609,0.2314,0.3697,-7.962363545999998,0.921716213,0.064643334,-19.66378792,1.4444,-19.5615,-19.3376,-19.6631,-19.591,-19.8224,-19.9607,0.07951,0.012629,60.1798
91_619162,0,0.3441,0.2612,0.4082,-8.703619503000002,0.9151473049999999,0.311694792,-20.0442188,0.8249,-18.6408,-18.4584,-18.8162,-18.7237,-18.9849,-19.1319,0.029041999999999995,0.0104607,58.81750000000001
91_619489,0,0.2903,0.2734,0.4454,-8.2115501,0.927665591,0.10057488300000002,-18.91141112,2.0777,-19.3921,-19.1462,-19.5042,-19.409,-19.6824,-19.8544,0.148284,0.0166165,61.30369999999998
91_620224,0,0.5311,0.3592,0.561,-7.940180790999999,0.955787003,0.035433219,-18.45415108,3.6089,-19.7979,-19.6744,-20.1214,-19.9698,-20.329,-20.5308,0.329208,0.0200524,64.95229999999998
91_620413,0,0.4451,0.3401,0.5389,-8.051264259000002,0.9159789089999999,0.05949589000000002,-18.34999075,3.5314000000000005,-19.7436,-19.5632,-19.9863,-19.8486,-20.1887,-20.3875,0.42461100000000007,0.0199746,70.75180000000002
91_620574,0,0.9025,0.5069,0.7784,-8.619062983,0.7439996000000001,0.08709675600000001,-18.86198908,2.6764999999999994,-18.944,-18.9906,-19.586,-19.3396,-19.8465,-20.118,0.48507399999999995,0.0280336,65.54749999999999
91_620686,0,0.281,0.2346,0.3721,-8.847793984,0.9738550780000002,0.334204015,-20.31810487,0.4478,-17.6604,-17.4509,-17.782,-17.7068,-17.9414,-18.0789,0.014931000000000005,0.0131063,43.907799999999995
91_620866,0,0.6153,0.4088,0.6378,-8.023198374,0.97503984,0.029107400999999984,-18.62428836,3.7161,-19.8462,-19.7426,-20.2346,-20.0527,-20.4615,-20.6905,0.518168,0.0230438,68.40099999999997
91_621174,0,0.3937,0.3219,0.5029,-8.719295611000002,0.941934824,0.548213347,-19.49490719,1.1357,-18.6068,-18.3994,-18.8066,-18.6786,-19.0005,-19.1815,0.059932000000000006,0.0159341,58.83349999999997
91_622154,0,0.4454,0.3209,0.5039,-7.994822202999998,0.9315126540000002,0.069338134,-18.61185772,2.9372,-19.6606,-19.5028,-19.9126,-19.7851,-20.106,-20.289,0.264029,0.0201806,61.528300000000016
91_622485,0,0.6672,0.433,0.6711,-8.416907296999998,0.9763178829999999,0.15228156800000003,-18.97899991,2.3907,-19.1656,-19.0816,-19.5971,-19.3998,-19.8328,-20.0709,0.370835,0.0241477,66.50710000000001
91_622948,0,0.3846,0.2982,0.47,-8.701308685,0.8759095070000001,0.331180215,-18.79819136,1.4518,-18.4405,-18.2528,-18.6402,-18.5269,-18.8251,-18.9969,0.056658999999999994,0.0154395,56.33209999999998
91_623196,0,0.4933,0.3259,0.5013,-8.888505616000002,0.9395871160000001,0.330035763,-20.11604098,0.5222,-17.4614,-17.3423,-17.7616,-17.6288,-17.9547,-18.1301,0.021213999999999997,0.0149474,41.19340000000001
91_623349,0,0.5812,0.3734,0.5813,-8.355606910999999,0.9688405989999999,0.08262223300000002,-18.28450766,3.2506,-19.3213,-19.2278,-19.6903,-19.5291,-19.9025,-20.1104,0.321214,0.021335,62.68530000000001
91_623350,0,0.6074,0.3906,0.5951,-8.898595925000002,0.861852705,0.735447445,-19.90730732,0.6764,-17.5386,-17.4469,-17.9287,-17.7554,-18.146,-18.3505,0.05588999999999999,0.0251015,42.9704
91_623660,0,0.3264,0.248,0.393,-8.857434162,0.9848511819999999,0.504955596,-19.23589651,0.7014,-17.5116,-17.3299,-17.674,-17.59,-17.838,-17.983,0.019182,0.0118736,42.087700000000005
