[Epoch 001] train_loss=0.9431 acc=0.5197 f1=0.4755 | val_loss=0.8474 acc=0.5499 f1=0.5026 | epoch_time=2.14s
[Epoch 002] train_loss=0.8259 acc=0.5681 f1=0.5347 | val_loss=0.8049 acc=0.5749 f1=0.5458 | epoch_time=2.13s
[Epoch 003] train_loss=0.8015 acc=0.5814 f1=0.5536 | val_loss=0.8121 acc=0.5639 f1=0.4617 | epoch_time=2.10s
[Epoch 004] train_loss=0.7990 acc=0.5766 f1=0.5432 | val_loss=0.7812 acc=0.5838 f1=0.5620 | epoch_time=2.11s
[Epoch 005] train_loss=0.7835 acc=0.5909 f1=0.5664 | val_loss=0.7651 acc=0.5978 f1=0.5623 | epoch_time=2.10s
[Epoch 006] train_loss=0.7655 acc=0.5926 f1=0.5632 | val_loss=0.7660 acc=0.5808 f1=0.5047 | epoch_time=2.10s
[Epoch 007] train_loss=0.7657 acc=0.5884 f1=0.5577 | val_loss=0.7569 acc=0.5858 f1=0.5403 | epoch_time=2.08s
[Epoch 008] train_loss=0.7651 acc=0.5974 f1=0.5692 | val_loss=0.7425 acc=0.5978 f1=0.5668 | epoch_time=2.13s
[Epoch 009] train_loss=0.7463 acc=0.6128 f1=0.5848 | val_loss=0.7403 acc=0.6198 f1=0.5731 | epoch_time=2.10s
[Epoch 010] train_loss=0.7418 acc=0.6136 f1=0.5858 | val_loss=0.7418 acc=0.6078 f1=0.5719 | epoch_time=2.11s
[Epoch 011] train_loss=0.7427 acc=0.6171 f1=0.5936 | val_loss=0.7315 acc=0.6287 f1=0.5955 | epoch_time=2.10s
[Epoch 012] train_loss=0.7334 acc=0.6286 f1=0.6004 | val_loss=0.7417 acc=0.6028 f1=0.5701 | epoch_time=2.09s
[Epoch 013] train_loss=0.7380 acc=0.6268 f1=0.6073 | val_loss=0.7396 acc=0.6158 f1=0.5590 | epoch_time=2.12s
[Epoch 014] train_loss=0.7320 acc=0.6263 f1=0.6003 | val_loss=0.7279 acc=0.6168 f1=0.5947 | epoch_time=2.09s
[Epoch 015] train_loss=0.7284 acc=0.6348 f1=0.6134 | val_loss=0.7386 acc=0.6118 f1=0.5783 | epoch_time=2.09s
[Epoch 016] train_loss=0.7286 acc=0.6241 f1=0.5955 | val_loss=0.7272 acc=0.6267 f1=0.5880 | epoch_time=2.09s
[Epoch 017] train_loss=0.7290 acc=0.6398 f1=0.6189 | val_loss=0.7284 acc=0.6168 f1=0.6039 | epoch_time=2.09s
