[Epoch 001] train_loss=0.9602 acc=0.5205 f1=0.4977 | val_loss=0.9605 acc=0.5010 f1=0.4731 | epoch_time=0.02s
[Epoch 002] train_loss=0.9183 acc=0.5347 f1=0.5043 | val_loss=0.9146 acc=0.5469 f1=0.5203 | epoch_time=0.02s
[Epoch 003] train_loss=0.8973 acc=0.5367 f1=0.4985 | val_loss=0.8952 acc=0.5509 f1=0.5184 | epoch_time=0.02s
[Epoch 004] train_loss=0.8835 acc=0.5589 f1=0.5231 | val_loss=0.8860 acc=0.5709 f1=0.5392 | epoch_time=0.02s
[Epoch 005] train_loss=0.8756 acc=0.5507 f1=0.5078 | val_loss=0.8812 acc=0.5489 f1=0.5026 | epoch_time=0.02s
[Epoch 006] train_loss=0.8674 acc=0.5474 f1=0.5065 | val_loss=0.8710 acc=0.5629 f1=0.5275 | epoch_time=0.02s
[Epoch 007] train_loss=0.8627 acc=0.5492 f1=0.5037 | val_loss=0.8676 acc=0.5709 f1=0.5339 | epoch_time=0.02s
[Epoch 008] train_loss=0.8589 acc=0.5649 f1=0.5287 | val_loss=0.8648 acc=0.5858 f1=0.5562 | epoch_time=0.02s
[Epoch 009] train_loss=0.8560 acc=0.5671 f1=0.5298 | val_loss=0.8624 acc=0.5838 f1=0.5527 | epoch_time=0.02s
[Epoch 010] train_loss=0.8526 acc=0.5632 f1=0.5263 | val_loss=0.8585 acc=0.5788 f1=0.5478 | epoch_time=0.02s
[Epoch 011] train_loss=0.8514 acc=0.5529 f1=0.5134 | val_loss=0.8563 acc=0.5669 f1=0.5328 | epoch_time=0.02s
[Epoch 012] train_loss=0.8490 acc=0.5652 f1=0.5275 | val_loss=0.8554 acc=0.5798 f1=0.5488 | epoch_time=0.02s
[Epoch 013] train_loss=0.8482 acc=0.5901 f1=0.5596 | val_loss=0.8561 acc=0.5968 f1=0.5664 | epoch_time=0.02s
[Epoch 014] train_loss=0.8459 acc=0.5617 f1=0.5239 | val_loss=0.8525 acc=0.5749 f1=0.5434 | epoch_time=0.02s
[Epoch 015] train_loss=0.8446 acc=0.5709 f1=0.5353 | val_loss=0.8513 acc=0.5788 f1=0.5486 | epoch_time=0.02s
[Epoch 016] train_loss=0.8432 acc=0.5684 f1=0.5327 | val_loss=0.8501 acc=0.5768 f1=0.5462 | epoch_time=0.02s
[Epoch 017] train_loss=0.8426 acc=0.5874 f1=0.5566 | val_loss=0.8514 acc=0.5978 f1=0.5705 | epoch_time=0.02s
[Epoch 018] train_loss=0.8420 acc=0.5854 f1=0.5549 | val_loss=0.8502 acc=0.5988 f1=0.5728 | epoch_time=0.02s
