[Epoch 001] train_loss=0.9606 acc=0.5162 f1=0.4871 | val_loss=0.9503 acc=0.5200 f1=0.4924 | epoch_time=0.02s
[Epoch 002] train_loss=0.9207 acc=0.5287 f1=0.4940 | val_loss=0.9091 acc=0.5389 f1=0.5047 | epoch_time=0.02s
[Epoch 003] train_loss=0.8995 acc=0.5332 f1=0.4929 | val_loss=0.8858 acc=0.5419 f1=0.5036 | epoch_time=0.02s
[Epoch 004] train_loss=0.8878 acc=0.5602 f1=0.5294 | val_loss=0.8726 acc=0.5599 f1=0.5294 | epoch_time=0.02s
[Epoch 005] train_loss=0.8774 acc=0.5414 f1=0.4967 | val_loss=0.8626 acc=0.5459 f1=0.5044 | epoch_time=0.02s
[Epoch 006] train_loss=0.8713 acc=0.5484 f1=0.5106 | val_loss=0.8565 acc=0.5509 f1=0.5135 | epoch_time=0.02s
[Epoch 007] train_loss=0.8666 acc=0.5517 f1=0.5109 | val_loss=0.8513 acc=0.5539 f1=0.5148 | epoch_time=0.02s
[Epoch 008] train_loss=0.8628 acc=0.5809 f1=0.5516 | val_loss=0.8472 acc=0.5818 f1=0.5517 | epoch_time=0.02s
[Epoch 009] train_loss=0.8598 acc=0.5509 f1=0.5151 | val_loss=0.8446 acc=0.5579 f1=0.5231 | epoch_time=0.02s
[Epoch 010] train_loss=0.8575 acc=0.5542 f1=0.5179 | val_loss=0.8421 acc=0.5599 f1=0.5242 | epoch_time=0.02s
[Epoch 011] train_loss=0.8550 acc=0.5686 f1=0.5374 | val_loss=0.8393 acc=0.5729 f1=0.5410 | epoch_time=0.02s
[Epoch 012] train_loss=0.8532 acc=0.5584 f1=0.5237 | val_loss=0.8375 acc=0.5699 f1=0.5352 | epoch_time=0.02s
[Epoch 013] train_loss=0.8514 acc=0.5639 f1=0.5303 | val_loss=0.8356 acc=0.5709 f1=0.5363 | epoch_time=0.02s
[Epoch 014] train_loss=0.8504 acc=0.5614 f1=0.5276 | val_loss=0.8346 acc=0.5739 f1=0.5406 | epoch_time=0.02s
[Epoch 015] train_loss=0.8486 acc=0.5681 f1=0.5354 | val_loss=0.8327 acc=0.5749 f1=0.5417 | epoch_time=0.02s
[Epoch 016] train_loss=0.8484 acc=0.5874 f1=0.5593 | val_loss=0.8318 acc=0.5978 f1=0.5713 | epoch_time=0.02s
[Epoch 017] train_loss=0.8469 acc=0.5679 f1=0.5356 | val_loss=0.8306 acc=0.5778 f1=0.5462 | epoch_time=0.02s
[Epoch 018] train_loss=0.8456 acc=0.5796 f1=0.5492 | val_loss=0.8293 acc=0.5828 f1=0.5514 | epoch_time=0.02s
[Epoch 019] train_loss=0.8475 acc=0.5597 f1=0.5244 | val_loss=0.8318 acc=0.5659 f1=0.5311 | epoch_time=0.02s
[Epoch 020] train_loss=0.8445 acc=0.5844 f1=0.5554 | val_loss=0.8278 acc=0.5848 f1=0.5561 | epoch_time=0.02s
[Epoch 021] train_loss=0.8437 acc=0.5896 f1=0.5610 | val_loss=0.8270 acc=0.5928 f1=0.5645 | epoch_time=0.02s
[Epoch 022] train_loss=0.8436 acc=0.5904 f1=0.5621 | val_loss=0.8266 acc=0.5878 f1=0.5589 | epoch_time=0.02s
[Epoch 023] train_loss=0.8425 acc=0.5794 f1=0.5498 | val_loss=0.8256 acc=0.5858 f1=0.5567 | epoch_time=0.02s
[Epoch 024] train_loss=0.8417 acc=0.5734 f1=0.5414 | val_loss=0.8249 acc=0.5828 f1=0.5515 | epoch_time=0.02s
[Epoch 025] train_loss=0.8428 acc=0.5622 f1=0.5268 | val_loss=0.8264 acc=0.5669 f1=0.5325 | epoch_time=0.02s
[Epoch 026] train_loss=0.8418 acc=0.5657 f1=0.5318 | val_loss=0.8251 acc=0.5629 f1=0.5271 | epoch_time=0.02s
[Epoch 027] train_loss=0.8422 acc=0.5926 f1=0.5625 | val_loss=0.8246 acc=0.5838 f1=0.5533 | epoch_time=0.02s
[Epoch 028] train_loss=0.8405 acc=0.5961 f1=0.5686 | val_loss=0.8230 acc=0.5888 f1=0.5601 | epoch_time=0.02s
[Epoch 029] train_loss=0.8400 acc=0.5866 f1=0.5581 | val_loss=0.8226 acc=0.5898 f1=0.5608 | epoch_time=0.02s
[Epoch 030] train_loss=0.8402 acc=0.5921 f1=0.5642 | val_loss=0.8225 acc=0.5898 f1=0.5617 | epoch_time=0.02s
[Epoch 031] train_loss=0.8391 acc=0.5814 f1=0.5512 | val_loss=0.8217 acc=0.5818 f1=0.5508 | epoch_time=0.02s
[Epoch 032] train_loss=0.8389 acc=0.5906 f1=0.5627 | val_loss=0.8212 acc=0.5938 f1=0.5665 | epoch_time=0.02s
[Epoch 033] train_loss=0.8391 acc=0.5911 f1=0.5638 | val_loss=0.8212 acc=0.5928 f1=0.5656 | epoch_time=0.02s
[Epoch 034] train_loss=0.8385 acc=0.5844 f1=0.5557 | val_loss=0.8207 acc=0.5898 f1=0.5614 | epoch_time=0.02s
[Epoch 035] train_loss=0.8382 acc=0.5739 f1=0.5429 | val_loss=0.8205 acc=0.5798 f1=0.5488 | epoch_time=0.02s
[Epoch 036] train_loss=0.8379 acc=0.5839 f1=0.5551 | val_loss=0.8200 acc=0.5858 f1=0.5570 | epoch_time=0.02s
[Epoch 037] train_loss=0.8382 acc=0.5931 f1=0.5653 | val_loss=0.8200 acc=0.5898 f1=0.5622 | epoch_time=0.02s
[Epoch 038] train_loss=0.8377 acc=0.5831 f1=0.5543 | val_loss=0.8196 acc=0.5828 f1=0.5529 | epoch_time=0.02s
[Epoch 039] train_loss=0.8374 acc=0.5834 f1=0.5549 | val_loss=0.8193 acc=0.5838 f1=0.5550 | epoch_time=0.02s
[Epoch 040] train_loss=0.8376 acc=0.5906 f1=0.5638 | val_loss=0.8191 acc=0.5888 f1=0.5622 | epoch_time=0.02s
