[Epoch 001] train_loss=0.9880 acc=0.4684 f1=0.4557 | val_loss=0.8928 acc=0.5144 f1=0.4814 | epoch_time=3.36s
[Epoch 002] train_loss=0.8908 acc=0.5352 f1=0.5214 | val_loss=0.8615 acc=0.5366 f1=0.5010 | epoch_time=3.46s
[Epoch 003] train_loss=0.8712 acc=0.5335 f1=0.5204 | val_loss=0.8488 acc=0.5466 f1=0.5318 | epoch_time=3.36s
[Epoch 004] train_loss=0.8539 acc=0.5565 f1=0.5465 | val_loss=0.8437 acc=0.5632 f1=0.5376 | epoch_time=3.35s
[Epoch 005] train_loss=0.8543 acc=0.5524 f1=0.5410 | val_loss=0.8379 acc=0.5521 f1=0.5281 | epoch_time=3.35s
[Epoch 006] train_loss=0.8416 acc=0.5654 f1=0.5541 | val_loss=0.8257 acc=0.5588 f1=0.5371 | epoch_time=3.35s
[Epoch 007] train_loss=0.8342 acc=0.5645 f1=0.5564 | val_loss=0.8241 acc=0.5732 f1=0.5580 | epoch_time=3.36s
[Epoch 008] train_loss=0.8334 acc=0.5695 f1=0.5620 | val_loss=0.8297 acc=0.5499 f1=0.5509 | epoch_time=3.36s
[Epoch 009] train_loss=0.8253 acc=0.5687 f1=0.5643 | val_loss=0.8158 acc=0.5765 f1=0.5404 | epoch_time=3.36s
[Epoch 010] train_loss=0.8274 acc=0.5842 f1=0.5743 | val_loss=0.8068 acc=0.5732 f1=0.5474 | epoch_time=3.35s
[Epoch 011] train_loss=0.8154 acc=0.5839 f1=0.5763 | val_loss=0.8036 acc=0.5843 f1=0.5737 | epoch_time=3.37s
[Epoch 012] train_loss=0.8093 acc=0.5873 f1=0.5804 | val_loss=0.8079 acc=0.5732 f1=0.5474 | epoch_time=3.35s
[Epoch 013] train_loss=0.8006 acc=0.5922 f1=0.5838 | val_loss=0.8065 acc=0.5698 f1=0.5602 | epoch_time=3.35s
[Epoch 014] train_loss=0.8118 acc=0.5789 f1=0.5709 | val_loss=0.7902 acc=0.5887 f1=0.5797 | epoch_time=3.35s
[Epoch 015] train_loss=0.8009 acc=0.5895 f1=0.5799 | val_loss=0.7905 acc=0.6053 f1=0.5894 | epoch_time=3.35s
[Epoch 016] train_loss=0.7989 acc=0.5945 f1=0.5828 | val_loss=0.7862 acc=0.6042 f1=0.5980 | epoch_time=3.36s
[Epoch 017] train_loss=0.7954 acc=0.6006 f1=0.5936 | val_loss=0.7806 acc=0.6164 f1=0.6054 | epoch_time=3.35s
[Epoch 018] train_loss=0.7859 acc=0.6050 f1=0.5962 | val_loss=0.7873 acc=0.5953 f1=0.5829 | epoch_time=3.34s
[Epoch 019] train_loss=0.7869 acc=0.6039 f1=0.5993 | val_loss=0.7922 acc=0.6253 f1=0.6104 | epoch_time=3.34s
[Epoch 020] train_loss=0.7970 acc=0.6039 f1=0.5927 | val_loss=0.7767 acc=0.6220 f1=0.6206 | epoch_time=3.36s
[Epoch 021] train_loss=0.7879 acc=0.6094 f1=0.6069 | val_loss=0.7711 acc=0.6353 f1=0.6252 | epoch_time=3.36s
[Epoch 022] train_loss=0.7818 acc=0.6116 f1=0.6033 | val_loss=0.7732 acc=0.6264 f1=0.6198 | epoch_time=3.36s
[Epoch 023] train_loss=0.7762 acc=0.6158 f1=0.6109 | val_loss=0.7669 acc=0.6208 f1=0.6143 | epoch_time=3.36s
[Epoch 024] train_loss=0.7729 acc=0.6205 f1=0.6151 | val_loss=0.7641 acc=0.6364 f1=0.6224 | epoch_time=3.36s
[Epoch 025] train_loss=0.7787 acc=0.6133 f1=0.6082 | val_loss=0.7675 acc=0.6341 f1=0.6264 | epoch_time=3.36s
[Epoch 026] train_loss=0.7782 acc=0.6183 f1=0.6098 | val_loss=0.7627 acc=0.6519 f1=0.6417 | epoch_time=3.35s
[Epoch 027] train_loss=0.7782 acc=0.6219 f1=0.6182 | val_loss=0.7657 acc=0.6297 f1=0.6123 | epoch_time=3.34s
[Epoch 028] train_loss=0.7727 acc=0.6260 f1=0.6176 | val_loss=0.7626 acc=0.5998 f1=0.5919 | epoch_time=3.36s
[Epoch 029] train_loss=0.7671 acc=0.6235 f1=0.6184 | val_loss=0.7547 acc=0.6408 f1=0.6274 | epoch_time=3.36s
[Epoch 030] train_loss=0.7585 acc=0.6374 f1=0.6308 | val_loss=0.7555 acc=0.6530 f1=0.6424 | epoch_time=3.35s
[Epoch 031] train_loss=0.7559 acc=0.6330 f1=0.6279 | val_loss=0.7544 acc=0.6308 f1=0.6211 | epoch_time=3.36s
[Epoch 032] train_loss=0.7599 acc=0.6305 f1=0.6247 | val_loss=0.7642 acc=0.6319 f1=0.6209 | epoch_time=3.35s
[Epoch 033] train_loss=0.7621 acc=0.6285 f1=0.6244 | val_loss=0.7580 acc=0.6441 f1=0.6323 | epoch_time=3.35s
[Epoch 034] train_loss=0.7696 acc=0.6219 f1=0.6159 | val_loss=0.7801 acc=0.6109 f1=0.5895 | epoch_time=3.35s
[Epoch 035] train_loss=0.7643 acc=0.6208 f1=0.6140 | val_loss=0.7337 acc=0.6319 f1=0.6267 | epoch_time=3.35s
[Epoch 036] train_loss=0.7511 acc=0.6360 f1=0.6330 | val_loss=0.7472 acc=0.6508 f1=0.6393 | epoch_time=3.35s
[Epoch 037] train_loss=0.7473 acc=0.6341 f1=0.6254 | val_loss=0.7368 acc=0.6430 f1=0.6356 | epoch_time=3.35s
[Epoch 038] train_loss=0.7446 acc=0.6332 f1=0.6294 | val_loss=0.7533 acc=0.6175 f1=0.6149 | epoch_time=3.36s
[Epoch 039] train_loss=0.7467 acc=0.6321 f1=0.6280 | val_loss=0.7375 acc=0.6463 f1=0.6395 | epoch_time=3.35s
[Epoch 040] train_loss=0.7358 acc=0.6504 f1=0.6426 | val_loss=0.7343 acc=0.6497 f1=0.6426 | epoch_time=3.35s
[Epoch 041] train_loss=0.7345 acc=0.6424 f1=0.6358 | val_loss=0.7429 acc=0.6197 f1=0.6151 | epoch_time=3.35s
[Epoch 042] train_loss=0.7368 acc=0.6416 f1=0.6348 | val_loss=0.7430 acc=0.6552 f1=0.6449 | epoch_time=3.35s
[Epoch 043] train_loss=0.7313 acc=0.6488 f1=0.6453 | val_loss=0.7342 acc=0.6497 f1=0.6428 | epoch_time=3.35s
[Epoch 044] train_loss=0.7250 acc=0.6460 f1=0.6436 | val_loss=0.7237 acc=0.6508 f1=0.6469 | epoch_time=3.35s
[Epoch 045] train_loss=0.7211 acc=0.6546 f1=0.6485 | val_loss=0.7279 acc=0.6552 f1=0.6474 | epoch_time=3.35s
[Epoch 046] train_loss=0.7191 acc=0.6512 f1=0.6445 | val_loss=0.7294 acc=0.6619 f1=0.6549 | epoch_time=3.35s
[Epoch 047] train_loss=0.7230 acc=0.6512 f1=0.6478 | val_loss=0.7248 acc=0.6541 f1=0.6478 | epoch_time=3.36s
[Epoch 048] train_loss=0.7154 acc=0.6521 f1=0.6461 | val_loss=0.7262 acc=0.6585 f1=0.6541 | epoch_time=3.35s
[Epoch 049] train_loss=0.7161 acc=0.6584 f1=0.6546 | val_loss=0.7226 acc=0.6608 f1=0.6546 | epoch_time=3.35s
[Epoch 050] train_loss=0.7149 acc=0.6515 f1=0.6453 | val_loss=0.7206 acc=0.6574 f1=0.6503 | epoch_time=3.36s
[Epoch 051] train_loss=0.7128 acc=0.6510 f1=0.6454 | val_loss=0.7215 acc=0.6475 f1=0.6417 | epoch_time=3.35s
[Epoch 052] train_loss=0.7134 acc=0.6615 f1=0.6568 | val_loss=0.7220 acc=0.6497 f1=0.6444 | epoch_time=3.37s
[Epoch 053] train_loss=0.7052 acc=0.6632 f1=0.6592 | val_loss=0.7222 acc=0.6508 f1=0.6452 | epoch_time=3.34s
[Epoch 054] train_loss=0.7105 acc=0.6615 f1=0.6576 | val_loss=0.7232 acc=0.6475 f1=0.6434 | epoch_time=3.35s
[Epoch 055] train_loss=0.7164 acc=0.6546 f1=0.6505 | val_loss=0.7226 acc=0.6541 f1=0.6480 | epoch_time=3.36s
[Epoch 056] train_loss=0.7060 acc=0.6601 f1=0.6548 | val_loss=0.7225 acc=0.6497 f1=0.6434 | epoch_time=3.34s
[Epoch 057] train_loss=0.7087 acc=0.6645 f1=0.6599 | val_loss=0.7223 acc=0.6541 f1=0.6479 | epoch_time=3.35s
[Epoch 058] train_loss=0.7026 acc=0.6618 f1=0.6564 | val_loss=0.7203 acc=0.6552 f1=0.6488 | epoch_time=3.36s
[Epoch 059] train_loss=0.7076 acc=0.6659 f1=0.6619 | val_loss=0.7207 acc=0.6519 f1=0.6473 | epoch_time=3.35s
[Epoch 060] train_loss=0.7166 acc=0.6482 f1=0.6445 | val_loss=0.7207 acc=0.6475 f1=0.6418 | epoch_time=3.35s
[Epoch 061] train_loss=0.7092 acc=0.6620 f1=0.6577 | val_loss=0.7184 acc=0.6563 f1=0.6497 | epoch_time=3.36s
[Epoch 062] train_loss=0.7065 acc=0.6634 f1=0.6581 | val_loss=0.7191 acc=0.6508 f1=0.6451 | epoch_time=3.36s
[Epoch 063] train_loss=0.7053 acc=0.6640 f1=0.6592 | val_loss=0.7188 acc=0.6497 f1=0.6447 | epoch_time=3.46s
[Epoch 064] train_loss=0.7014 acc=0.6690 f1=0.6648 | val_loss=0.7182 acc=0.6486 f1=0.6434 | epoch_time=3.36s
[Epoch 065] train_loss=0.7079 acc=0.6573 f1=0.6537 | val_loss=0.7189 acc=0.6475 f1=0.6413 | epoch_time=3.36s
