[Epoch 001] train_loss=1.0244 acc=0.4778 f1=0.4693 | val_loss=1.0159 acc=0.4834 f1=0.4767 | epoch_time=0.02s
[Epoch 002] train_loss=0.9914 acc=0.4972 f1=0.4867 | val_loss=0.9821 acc=0.4945 f1=0.4866 | epoch_time=0.02s
[Epoch 003] train_loss=0.9722 acc=0.4986 f1=0.4868 | val_loss=0.9612 acc=0.5055 f1=0.4986 | epoch_time=0.02s
[Epoch 004] train_loss=0.9591 acc=0.5266 f1=0.5169 | val_loss=0.9511 acc=0.5310 f1=0.5252 | epoch_time=0.02s
[Epoch 005] train_loss=0.9505 acc=0.5066 f1=0.4950 | val_loss=0.9399 acc=0.5200 f1=0.5128 | epoch_time=0.02s
[Epoch 006] train_loss=0.9437 acc=0.5402 f1=0.5307 | val_loss=0.9376 acc=0.5355 f1=0.5292 | epoch_time=0.02s
[Epoch 007] train_loss=0.9385 acc=0.5474 f1=0.5378 | val_loss=0.9331 acc=0.5432 f1=0.5369 | epoch_time=0.02s
[Epoch 008] train_loss=0.9350 acc=0.5144 f1=0.5022 | val_loss=0.9272 acc=0.5222 f1=0.5138 | epoch_time=0.02s
[Epoch 009] train_loss=0.9307 acc=0.5407 f1=0.5296 | val_loss=0.9251 acc=0.5388 f1=0.5313 | epoch_time=0.02s
[Epoch 010] train_loss=0.9292 acc=0.5465 f1=0.5309 | val_loss=0.9279 acc=0.5233 f1=0.5081 | epoch_time=0.02s
[Epoch 011] train_loss=0.9264 acc=0.5175 f1=0.5050 | val_loss=0.9184 acc=0.5277 f1=0.5189 | epoch_time=0.02s
[Epoch 012] train_loss=0.9238 acc=0.5313 f1=0.5197 | val_loss=0.9164 acc=0.5377 f1=0.5295 | epoch_time=0.02s
[Epoch 013] train_loss=0.9215 acc=0.5515 f1=0.5408 | val_loss=0.9172 acc=0.5455 f1=0.5379 | epoch_time=0.02s
[Epoch 014] train_loss=0.9236 acc=0.5166 f1=0.5037 | val_loss=0.9155 acc=0.5266 f1=0.5175 | epoch_time=0.02s
[Epoch 015] train_loss=0.9186 acc=0.5571 f1=0.5461 | val_loss=0.9169 acc=0.5499 f1=0.5426 | epoch_time=0.02s
[Epoch 016] train_loss=0.9171 acc=0.5493 f1=0.5386 | val_loss=0.9135 acc=0.5510 f1=0.5445 | epoch_time=0.02s
[Epoch 017] train_loss=0.9159 acc=0.5546 f1=0.5434 | val_loss=0.9137 acc=0.5488 f1=0.5420 | epoch_time=0.02s
[Epoch 018] train_loss=0.9152 acc=0.5601 f1=0.5496 | val_loss=0.9129 acc=0.5588 f1=0.5520 | epoch_time=0.02s
[Epoch 019] train_loss=0.9159 acc=0.5562 f1=0.5424 | val_loss=0.9184 acc=0.5410 f1=0.5279 | epoch_time=0.02s
[Epoch 020] train_loss=0.9132 acc=0.5629 f1=0.5529 | val_loss=0.9122 acc=0.5599 f1=0.5529 | epoch_time=0.02s
[Epoch 021] train_loss=0.9133 acc=0.5584 f1=0.5448 | val_loss=0.9144 acc=0.5521 f1=0.5419 | epoch_time=0.02s
