[Epoch 001] train_loss=1.0216 acc=0.4878 f1=0.4751 | val_loss=1.0265 acc=0.4645 f1=0.4499 | epoch_time=0.02s
[Epoch 002] train_loss=0.9883 acc=0.4911 f1=0.4777 | val_loss=0.9929 acc=0.4678 f1=0.4493 | epoch_time=0.02s
[Epoch 003] train_loss=0.9692 acc=0.4989 f1=0.4829 | val_loss=0.9720 acc=0.4789 f1=0.4579 | epoch_time=0.02s
[Epoch 004] train_loss=0.9567 acc=0.5050 f1=0.4929 | val_loss=0.9609 acc=0.4933 f1=0.4772 | epoch_time=0.02s
[Epoch 005] train_loss=0.9479 acc=0.5050 f1=0.4902 | val_loss=0.9526 acc=0.4922 f1=0.4737 | epoch_time=0.02s
[Epoch 006] train_loss=0.9413 acc=0.5169 f1=0.5036 | val_loss=0.9443 acc=0.5011 f1=0.4829 | epoch_time=0.02s
[Epoch 007] train_loss=0.9362 acc=0.5285 f1=0.5176 | val_loss=0.9387 acc=0.5266 f1=0.5122 | epoch_time=0.02s
[Epoch 008] train_loss=0.9320 acc=0.5233 f1=0.5122 | val_loss=0.9354 acc=0.5133 f1=0.4976 | epoch_time=0.02s
[Epoch 009] train_loss=0.9300 acc=0.5482 f1=0.5394 | val_loss=0.9311 acc=0.5521 f1=0.5414 | epoch_time=0.02s
[Epoch 010] train_loss=0.9261 acc=0.5155 f1=0.5026 | val_loss=0.9314 acc=0.5055 f1=0.4878 | epoch_time=0.02s
[Epoch 011] train_loss=0.9242 acc=0.5443 f1=0.5348 | val_loss=0.9265 acc=0.5488 f1=0.5367 | epoch_time=0.02s
[Epoch 012] train_loss=0.9217 acc=0.5319 f1=0.5208 | val_loss=0.9258 acc=0.5233 f1=0.5085 | epoch_time=0.02s
[Epoch 013] train_loss=0.9200 acc=0.5363 f1=0.5258 | val_loss=0.9233 acc=0.5277 f1=0.5135 | epoch_time=0.02s
[Epoch 014] train_loss=0.9189 acc=0.5479 f1=0.5382 | val_loss=0.9219 acc=0.5399 f1=0.5278 | epoch_time=0.02s
[Epoch 015] train_loss=0.9174 acc=0.5452 f1=0.5353 | val_loss=0.9209 acc=0.5399 f1=0.5274 | epoch_time=0.02s
[Epoch 016] train_loss=0.9166 acc=0.5429 f1=0.5334 | val_loss=0.9190 acc=0.5388 f1=0.5260 | epoch_time=0.02s
[Epoch 017] train_loss=0.9145 acc=0.5393 f1=0.5291 | val_loss=0.9186 acc=0.5288 f1=0.5157 | epoch_time=0.02s
[Epoch 018] train_loss=0.9138 acc=0.5399 f1=0.5294 | val_loss=0.9184 acc=0.5310 f1=0.5178 | epoch_time=0.02s
[Epoch 019] train_loss=0.9136 acc=0.5380 f1=0.5276 | val_loss=0.9182 acc=0.5244 f1=0.5107 | epoch_time=0.02s
[Epoch 020] train_loss=0.9121 acc=0.5416 f1=0.5317 | val_loss=0.9167 acc=0.5310 f1=0.5178 | epoch_time=0.02s
[Epoch 021] train_loss=0.9115 acc=0.5399 f1=0.5297 | val_loss=0.9160 acc=0.5288 f1=0.5157 | epoch_time=0.02s
[Epoch 022] train_loss=0.9108 acc=0.5529 f1=0.5444 | val_loss=0.9150 acc=0.5543 f1=0.5443 | epoch_time=0.02s
[Epoch 023] train_loss=0.9108 acc=0.5637 f1=0.5557 | val_loss=0.9130 acc=0.5621 f1=0.5524 | epoch_time=0.02s
[Epoch 024] train_loss=0.9095 acc=0.5465 f1=0.5378 | val_loss=0.9135 acc=0.5399 f1=0.5289 | epoch_time=0.02s
[Epoch 025] train_loss=0.9106 acc=0.5648 f1=0.5568 | val_loss=0.9119 acc=0.5599 f1=0.5502 | epoch_time=0.02s
[Epoch 026] train_loss=0.9084 acc=0.5468 f1=0.5383 | val_loss=0.9124 acc=0.5399 f1=0.5290 | epoch_time=0.02s
[Epoch 027] train_loss=0.9078 acc=0.5429 f1=0.5338 | val_loss=0.9147 acc=0.5166 f1=0.5044 | epoch_time=0.02s
[Epoch 028] train_loss=0.9071 acc=0.5546 f1=0.5465 | val_loss=0.9116 acc=0.5477 f1=0.5374 | epoch_time=0.02s
[Epoch 029] train_loss=0.9071 acc=0.5488 f1=0.5405 | val_loss=0.9117 acc=0.5377 f1=0.5269 | epoch_time=0.02s
[Epoch 030] train_loss=0.9068 acc=0.5532 f1=0.5452 | val_loss=0.9105 acc=0.5477 f1=0.5379 | epoch_time=0.02s
[Epoch 031] train_loss=0.9067 acc=0.5543 f1=0.5465 | val_loss=0.9098 acc=0.5510 f1=0.5412 | epoch_time=0.02s
[Epoch 032] train_loss=0.9057 acc=0.5535 f1=0.5459 | val_loss=0.9105 acc=0.5399 f1=0.5293 | epoch_time=0.02s
[Epoch 033] train_loss=0.9061 acc=0.5540 f1=0.5459 | val_loss=0.9100 acc=0.5477 f1=0.5375 | epoch_time=0.02s
[Epoch 034] train_loss=0.9053 acc=0.5590 f1=0.5512 | val_loss=0.9092 acc=0.5599 f1=0.5503 | epoch_time=0.02s
[Epoch 035] train_loss=0.9050 acc=0.5515 f1=0.5435 | val_loss=0.9099 acc=0.5410 f1=0.5304 | epoch_time=0.02s
[Epoch 036] train_loss=0.9064 acc=0.5676 f1=0.5594 | val_loss=0.9083 acc=0.5554 f1=0.5452 | epoch_time=0.02s
[Epoch 037] train_loss=0.9067 acc=0.5684 f1=0.5593 | val_loss=0.9084 acc=0.5610 f1=0.5500 | epoch_time=0.02s
[Epoch 038] train_loss=0.9044 acc=0.5587 f1=0.5509 | val_loss=0.9089 acc=0.5510 f1=0.5410 | epoch_time=0.02s
[Epoch 039] train_loss=0.9044 acc=0.5465 f1=0.5383 | val_loss=0.9103 acc=0.5333 f1=0.5223 | epoch_time=0.02s
[Epoch 040] train_loss=0.9035 acc=0.5582 f1=0.5507 | val_loss=0.9088 acc=0.5488 f1=0.5387 | epoch_time=0.02s
[Epoch 041] train_loss=0.9077 acc=0.5629 f1=0.5520 | val_loss=0.9086 acc=0.5554 f1=0.5438 | epoch_time=0.02s
[Epoch 042] train_loss=0.9033 acc=0.5410 f1=0.5325 | val_loss=0.9118 acc=0.5177 f1=0.5065 | epoch_time=0.02s
[Epoch 043] train_loss=0.9041 acc=0.5410 f1=0.5323 | val_loss=0.9112 acc=0.5200 f1=0.5084 | epoch_time=0.02s
[Epoch 044] train_loss=0.9028 acc=0.5479 f1=0.5399 | val_loss=0.9092 acc=0.5377 f1=0.5273 | epoch_time=0.02s
[Epoch 045] train_loss=0.9032 acc=0.5651 f1=0.5574 | val_loss=0.9066 acc=0.5643 f1=0.5552 | epoch_time=0.02s
[Epoch 046] train_loss=0.9027 acc=0.5463 f1=0.5379 | val_loss=0.9095 acc=0.5310 f1=0.5196 | epoch_time=0.02s
[Epoch 047] train_loss=0.9024 acc=0.5551 f1=0.5478 | val_loss=0.9082 acc=0.5421 f1=0.5325 | epoch_time=0.02s
[Epoch 048] train_loss=0.9019 acc=0.5540 f1=0.5465 | val_loss=0.9070 acc=0.5432 f1=0.5336 | epoch_time=0.02s
[Epoch 049] train_loss=0.9031 acc=0.5615 f1=0.5539 | val_loss=0.9063 acc=0.5665 f1=0.5579 | epoch_time=0.02s
[Epoch 050] train_loss=0.9025 acc=0.5693 f1=0.5618 | val_loss=0.9061 acc=0.5588 f1=0.5492 | epoch_time=0.02s
[Epoch 051] train_loss=0.9030 acc=0.5684 f1=0.5606 | val_loss=0.9056 acc=0.5576 f1=0.5483 | epoch_time=0.02s
[Epoch 052] train_loss=0.9019 acc=0.5560 f1=0.5484 | val_loss=0.9072 acc=0.5410 f1=0.5317 | epoch_time=0.02s
[Epoch 053] train_loss=0.9015 acc=0.5543 f1=0.5466 | val_loss=0.9075 acc=0.5388 f1=0.5292 | epoch_time=0.02s
[Epoch 054] train_loss=0.9019 acc=0.5668 f1=0.5590 | val_loss=0.9058 acc=0.5621 f1=0.5530 | epoch_time=0.02s
[Epoch 055] train_loss=0.9009 acc=0.5593 f1=0.5522 | val_loss=0.9072 acc=0.5488 f1=0.5396 | epoch_time=0.02s
[Epoch 056] train_loss=0.9013 acc=0.5634 f1=0.5566 | val_loss=0.9075 acc=0.5510 f1=0.5420 | epoch_time=0.02s
[Epoch 057] train_loss=0.9009 acc=0.5573 f1=0.5500 | val_loss=0.9075 acc=0.5399 f1=0.5307 | epoch_time=0.02s
[Epoch 058] train_loss=0.9005 acc=0.5582 f1=0.5510 | val_loss=0.9066 acc=0.5521 f1=0.5429 | epoch_time=0.02s
[Epoch 059] train_loss=0.9007 acc=0.5482 f1=0.5405 | val_loss=0.9087 acc=0.5322 f1=0.5224 | epoch_time=0.02s
[Epoch 060] train_loss=0.9010 acc=0.5485 f1=0.5407 | val_loss=0.9089 acc=0.5299 f1=0.5203 | epoch_time=0.02s
[Epoch 061] train_loss=0.9000 acc=0.5571 f1=0.5498 | val_loss=0.9071 acc=0.5421 f1=0.5330 | epoch_time=0.02s
Early stopping at epoch 61 (best epoch=51)
Total training time: 1.00s
