[Epoch 001] train_loss=1.0515 acc=0.4230 f1=0.4039 | val_loss=0.9851 acc=0.4712 f1=0.3784 | epoch_time=1.16s
[Epoch 002] train_loss=0.9888 acc=0.4734 f1=0.4656 | val_loss=0.9611 acc=0.4956 f1=0.4013 | epoch_time=1.15s
[Epoch 003] train_loss=0.9694 acc=0.4801 f1=0.4658 | val_loss=0.9600 acc=0.4878 f1=0.3892 | epoch_time=1.16s
[Epoch 004] train_loss=0.9614 acc=0.4886 f1=0.4728 | val_loss=0.9502 acc=0.5100 f1=0.4935 | epoch_time=1.15s
[Epoch 005] train_loss=0.9629 acc=0.4934 f1=0.4690 | val_loss=0.9527 acc=0.4812 f1=0.4267 | epoch_time=1.15s
[Epoch 006] train_loss=0.9561 acc=0.4931 f1=0.4807 | val_loss=0.9476 acc=0.5133 f1=0.5043 | epoch_time=1.16s
[Epoch 007] train_loss=0.9499 acc=0.4931 f1=0.4782 | val_loss=0.9386 acc=0.4989 f1=0.4052 | epoch_time=1.15s
[Epoch 008] train_loss=0.9395 acc=0.4903 f1=0.4743 | val_loss=0.9394 acc=0.5011 f1=0.4422 | epoch_time=1.15s
[Epoch 009] train_loss=0.9312 acc=0.5053 f1=0.4894 | val_loss=0.9280 acc=0.5089 f1=0.4578 | epoch_time=1.15s
[Epoch 010] train_loss=0.9220 acc=0.5100 f1=0.4913 | val_loss=0.9254 acc=0.5089 f1=0.4657 | epoch_time=1.15s
[Epoch 011] train_loss=0.9154 acc=0.4983 f1=0.4854 | val_loss=0.9335 acc=0.5078 f1=0.4671 | epoch_time=1.15s
[Epoch 012] train_loss=0.9167 acc=0.5166 f1=0.4964 | val_loss=0.8978 acc=0.5521 f1=0.5396 | epoch_time=1.15s
[Epoch 013] train_loss=0.8971 acc=0.5310 f1=0.5149 | val_loss=0.9180 acc=0.5133 f1=0.4879 | epoch_time=1.15s
[Epoch 014] train_loss=0.9056 acc=0.5321 f1=0.5187 | val_loss=0.9233 acc=0.5255 f1=0.4790 | epoch_time=1.15s
[Epoch 015] train_loss=0.8939 acc=0.5244 f1=0.5019 | val_loss=0.9031 acc=0.5277 f1=0.4933 | epoch_time=1.15s
[Epoch 016] train_loss=0.8888 acc=0.5399 f1=0.5154 | val_loss=0.8869 acc=0.5488 f1=0.5243 | epoch_time=1.16s
[Epoch 017] train_loss=0.8778 acc=0.5402 f1=0.5218 | val_loss=0.8848 acc=0.5455 f1=0.5103 | epoch_time=1.15s
[Epoch 018] train_loss=0.8756 acc=0.5476 f1=0.5273 | val_loss=0.8815 acc=0.5388 f1=0.5242 | epoch_time=1.15s
[Epoch 019] train_loss=0.8733 acc=0.5465 f1=0.5268 | val_loss=0.8835 acc=0.5200 f1=0.4870 | epoch_time=1.15s
[Epoch 020] train_loss=0.8766 acc=0.5393 f1=0.5223 | val_loss=0.8793 acc=0.5455 f1=0.5170 | epoch_time=1.15s
[Epoch 021] train_loss=0.8700 acc=0.5471 f1=0.5242 | val_loss=0.8769 acc=0.5421 f1=0.5240 | epoch_time=1.15s
[Epoch 022] train_loss=0.8768 acc=0.5424 f1=0.5300 | val_loss=0.8773 acc=0.5432 f1=0.5212 | epoch_time=1.15s
[Epoch 023] train_loss=0.8730 acc=0.5418 f1=0.5171 | val_loss=0.8724 acc=0.5443 f1=0.5288 | epoch_time=1.15s
[Epoch 024] train_loss=0.8709 acc=0.5515 f1=0.5361 | val_loss=0.8821 acc=0.5499 f1=0.5334 | epoch_time=1.15s
[Epoch 025] train_loss=0.8691 acc=0.5463 f1=0.5222 | val_loss=0.8855 acc=0.5510 f1=0.5311 | epoch_time=1.15s
[Epoch 026] train_loss=0.8711 acc=0.5416 f1=0.5262 | val_loss=0.8897 acc=0.5244 f1=0.4253 | epoch_time=1.15s
[Epoch 027] train_loss=0.8685 acc=0.5343 f1=0.5105 | val_loss=0.8707 acc=0.5366 f1=0.5115 | epoch_time=1.16s
[Epoch 028] train_loss=0.8568 acc=0.5488 f1=0.5302 | val_loss=0.8727 acc=0.5355 f1=0.4885 | epoch_time=1.15s
[Epoch 029] train_loss=0.8726 acc=0.5468 f1=0.5208 | val_loss=0.8775 acc=0.5166 f1=0.4842 | epoch_time=1.16s
[Epoch 030] train_loss=0.8709 acc=0.5380 f1=0.5125 | val_loss=0.8731 acc=0.5211 f1=0.5012 | epoch_time=1.15s
[Epoch 031] train_loss=0.8616 acc=0.5479 f1=0.5283 | val_loss=0.8683 acc=0.5466 f1=0.5312 | epoch_time=1.16s
[Epoch 032] train_loss=0.8544 acc=0.5626 f1=0.5399 | val_loss=0.8626 acc=0.5277 f1=0.5145 | epoch_time=1.15s
[Epoch 033] train_loss=0.8513 acc=0.5537 f1=0.5350 | val_loss=0.8646 acc=0.5388 f1=0.5258 | epoch_time=1.15s
[Epoch 034] train_loss=0.8505 acc=0.5557 f1=0.5389 | val_loss=0.8628 acc=0.5299 f1=0.5116 | epoch_time=1.15s
[Epoch 035] train_loss=0.8494 acc=0.5518 f1=0.5322 | val_loss=0.8751 acc=0.5188 f1=0.4834 | epoch_time=1.15s
[Epoch 036] train_loss=0.8536 acc=0.5474 f1=0.5261 | val_loss=0.8606 acc=0.5510 f1=0.5351 | epoch_time=1.16s
[Epoch 037] train_loss=0.8501 acc=0.5645 f1=0.5473 | val_loss=0.8824 acc=0.5477 f1=0.5184 | epoch_time=1.15s
[Epoch 038] train_loss=0.8548 acc=0.5551 f1=0.5367 | val_loss=0.8673 acc=0.5377 f1=0.4847 | epoch_time=1.15s
[Epoch 039] train_loss=0.8468 acc=0.5474 f1=0.5285 | val_loss=0.8520 acc=0.5499 f1=0.5252 | epoch_time=1.16s
[Epoch 040] train_loss=0.8536 acc=0.5640 f1=0.5443 | val_loss=0.8544 acc=0.5488 f1=0.5264 | epoch_time=1.15s
[Epoch 041] train_loss=0.8425 acc=0.5712 f1=0.5525 | val_loss=0.8659 acc=0.5488 f1=0.5147 | epoch_time=1.15s
[Epoch 042] train_loss=0.8451 acc=0.5604 f1=0.5352 | val_loss=0.8642 acc=0.5432 f1=0.5130 | epoch_time=1.16s
[Epoch 043] train_loss=0.8394 acc=0.5629 f1=0.5438 | val_loss=0.8538 acc=0.5333 f1=0.5065 | epoch_time=1.15s
[Epoch 044] train_loss=0.8324 acc=0.5596 f1=0.5371 | val_loss=0.8418 acc=0.5588 f1=0.5394 | epoch_time=1.16s
[Epoch 045] train_loss=0.8272 acc=0.5853 f1=0.5662 | val_loss=0.8411 acc=0.5632 f1=0.5443 | epoch_time=1.15s
[Epoch 046] train_loss=0.8271 acc=0.5828 f1=0.5670 | val_loss=0.8414 acc=0.5477 f1=0.5299 | epoch_time=1.15s
[Epoch 047] train_loss=0.8225 acc=0.5765 f1=0.5614 | val_loss=0.8399 acc=0.5488 f1=0.5309 | epoch_time=1.16s
[Epoch 048] train_loss=0.8249 acc=0.5759 f1=0.5604 | val_loss=0.8395 acc=0.5554 f1=0.5387 | epoch_time=1.15s
[Epoch 049] train_loss=0.8234 acc=0.5726 f1=0.5562 | val_loss=0.8402 acc=0.5588 f1=0.5409 | epoch_time=1.15s
[Epoch 050] train_loss=0.8225 acc=0.5801 f1=0.5673 | val_loss=0.8393 acc=0.5499 f1=0.5326 | epoch_time=1.16s
[Epoch 051] train_loss=0.8245 acc=0.5778 f1=0.5609 | val_loss=0.8384 acc=0.5532 f1=0.5337 | epoch_time=1.15s
[Epoch 052] train_loss=0.8228 acc=0.5789 f1=0.5642 | val_loss=0.8375 acc=0.5676 f1=0.5519 | epoch_time=1.15s
[Epoch 053] train_loss=0.8226 acc=0.5801 f1=0.5652 | val_loss=0.8379 acc=0.5554 f1=0.5354 | epoch_time=1.15s
[Epoch 054] train_loss=0.8204 acc=0.5853 f1=0.5689 | val_loss=0.8388 acc=0.5532 f1=0.5339 | epoch_time=1.15s
[Epoch 055] train_loss=0.8193 acc=0.5864 f1=0.5703 | val_loss=0.8364 acc=0.5610 f1=0.5415 | epoch_time=1.16s
[Epoch 056] train_loss=0.8206 acc=0.5778 f1=0.5600 | val_loss=0.8365 acc=0.5654 f1=0.5462 | epoch_time=1.27s
[Epoch 057] train_loss=0.8211 acc=0.5756 f1=0.5588 | val_loss=0.8364 acc=0.5576 f1=0.5390 | epoch_time=1.15s
