[Epoch 001] train_loss=1.0796 acc=0.4100 f1=0.4015 | val_loss=1.0277 acc=0.4379 f1=0.3425 | epoch_time=1.15s
[Epoch 002] train_loss=0.9849 acc=0.4864 f1=0.4774 | val_loss=1.0069 acc=0.4368 f1=0.3989 | epoch_time=1.15s
[Epoch 003] train_loss=0.9660 acc=0.4956 f1=0.4825 | val_loss=0.9806 acc=0.4579 f1=0.4579 | epoch_time=1.15s
[Epoch 004] train_loss=0.9509 acc=0.4972 f1=0.4719 | val_loss=0.9680 acc=0.4446 f1=0.4237 | epoch_time=1.15s
[Epoch 005] train_loss=0.9489 acc=0.4972 f1=0.4822 | val_loss=0.9437 acc=0.4889 f1=0.4060 | epoch_time=1.15s
[Epoch 006] train_loss=0.9367 acc=0.4983 f1=0.4724 | val_loss=0.9281 acc=0.4911 f1=0.4751 | epoch_time=1.15s
[Epoch 007] train_loss=0.9328 acc=0.5006 f1=0.4856 | val_loss=0.9211 acc=0.4812 f1=0.4140 | epoch_time=1.15s
[Epoch 008] train_loss=0.9174 acc=0.5230 f1=0.4956 | val_loss=0.8900 acc=0.5322 f1=0.5087 | epoch_time=1.15s
[Epoch 009] train_loss=0.9042 acc=0.5366 f1=0.5198 | val_loss=0.8792 acc=0.5388 f1=0.5131 | epoch_time=1.16s
[Epoch 010] train_loss=0.8975 acc=0.5374 f1=0.5159 | val_loss=0.8677 acc=0.5399 f1=0.5232 | epoch_time=1.15s
[Epoch 011] train_loss=0.8913 acc=0.5385 f1=0.5198 | val_loss=0.8671 acc=0.5421 f1=0.5134 | epoch_time=1.15s
[Epoch 012] train_loss=0.9022 acc=0.5366 f1=0.5116 | val_loss=0.8798 acc=0.5333 f1=0.4946 | epoch_time=1.27s
[Epoch 013] train_loss=0.8867 acc=0.5393 f1=0.5218 | val_loss=0.8605 acc=0.5565 f1=0.5144 | epoch_time=1.16s
[Epoch 014] train_loss=0.8814 acc=0.5443 f1=0.5261 | val_loss=0.8549 acc=0.5565 f1=0.5368 | epoch_time=1.16s
[Epoch 015] train_loss=0.8781 acc=0.5493 f1=0.5309 | val_loss=0.8563 acc=0.5399 f1=0.4872 | epoch_time=1.15s
[Epoch 016] train_loss=0.8802 acc=0.5424 f1=0.5162 | val_loss=0.8560 acc=0.5443 f1=0.5246 | epoch_time=1.15s
[Epoch 017] train_loss=0.8827 acc=0.5435 f1=0.5167 | val_loss=0.8546 acc=0.5432 f1=0.5259 | epoch_time=1.16s
[Epoch 018] train_loss=0.8763 acc=0.5479 f1=0.5267 | val_loss=0.8521 acc=0.5599 f1=0.5327 | epoch_time=1.15s
[Epoch 019] train_loss=0.8741 acc=0.5463 f1=0.5214 | val_loss=0.8491 acc=0.5565 f1=0.5357 | epoch_time=1.15s
[Epoch 020] train_loss=0.8763 acc=0.5482 f1=0.5350 | val_loss=0.8513 acc=0.5399 f1=0.5122 | epoch_time=1.15s
[Epoch 021] train_loss=0.8646 acc=0.5551 f1=0.5352 | val_loss=0.8670 acc=0.5510 f1=0.5222 | epoch_time=1.15s
[Epoch 022] train_loss=0.8841 acc=0.5330 f1=0.5020 | val_loss=0.8479 acc=0.5455 f1=0.5229 | epoch_time=1.17s
[Epoch 023] train_loss=0.8713 acc=0.5510 f1=0.5351 | val_loss=0.8521 acc=0.5554 f1=0.5332 | epoch_time=1.15s
[Epoch 024] train_loss=0.8683 acc=0.5482 f1=0.5304 | val_loss=0.8539 acc=0.5455 f1=0.5172 | epoch_time=1.15s
[Epoch 025] train_loss=0.8633 acc=0.5601 f1=0.5403 | val_loss=0.8565 acc=0.5410 f1=0.5122 | epoch_time=1.15s
[Epoch 026] train_loss=0.8714 acc=0.5512 f1=0.5303 | val_loss=0.8612 acc=0.5466 f1=0.5150 | epoch_time=1.16s
[Epoch 027] train_loss=0.8631 acc=0.5493 f1=0.5201 | val_loss=0.8394 acc=0.5554 f1=0.5369 | epoch_time=1.16s
[Epoch 028] train_loss=0.8515 acc=0.5665 f1=0.5512 | val_loss=0.8396 acc=0.5543 f1=0.5391 | epoch_time=1.15s
[Epoch 029] train_loss=0.8497 acc=0.5673 f1=0.5512 | val_loss=0.8374 acc=0.5599 f1=0.5402 | epoch_time=1.16s
[Epoch 030] train_loss=0.8481 acc=0.5676 f1=0.5485 | val_loss=0.8382 acc=0.5455 f1=0.5265 | epoch_time=1.15s
[Epoch 031] train_loss=0.8472 acc=0.5668 f1=0.5482 | val_loss=0.8390 acc=0.5477 f1=0.5278 | epoch_time=1.15s
[Epoch 032] train_loss=0.8497 acc=0.5645 f1=0.5435 | val_loss=0.8381 acc=0.5532 f1=0.5302 | epoch_time=1.15s
[Epoch 033] train_loss=0.8472 acc=0.5668 f1=0.5457 | val_loss=0.8384 acc=0.5499 f1=0.5283 | epoch_time=1.15s
[Epoch 034] train_loss=0.8495 acc=0.5654 f1=0.5463 | val_loss=0.8381 acc=0.5543 f1=0.5339 | epoch_time=1.15s
[Epoch 035] train_loss=0.8460 acc=0.5723 f1=0.5547 | val_loss=0.8378 acc=0.5521 f1=0.5324 | epoch_time=1.16s
[Epoch 036] train_loss=0.8470 acc=0.5673 f1=0.5491 | val_loss=0.8377 acc=0.5521 f1=0.5324 | epoch_time=1.16s
[Epoch 037] train_loss=0.8453 acc=0.5698 f1=0.5519 | val_loss=0.8375 acc=0.5543 f1=0.5354 | epoch_time=1.15s
[Epoch 038] train_loss=0.8472 acc=0.5684 f1=0.5511 | val_loss=0.8375 acc=0.5543 f1=0.5354 | epoch_time=1.15s
[Epoch 039] train_loss=0.8449 acc=0.5695 f1=0.5521 | val_loss=0.8375 acc=0.5532 f1=0.5346 | epoch_time=1.15s
[Epoch 040] train_loss=0.8465 acc=0.5626 f1=0.5452 | val_loss=0.8375 acc=0.5521 f1=0.5333 | epoch_time=1.15s
[Epoch 041] train_loss=0.8458 acc=0.5679 f1=0.5497 | val_loss=0.8375 acc=0.5521 f1=0.5333 | epoch_time=1.15s
[Epoch 042] train_loss=0.8432 acc=0.5701 f1=0.5530 | val_loss=0.8375 acc=0.5521 f1=0.5333 | epoch_time=1.15s
[Epoch 043] train_loss=0.8479 acc=0.5662 f1=0.5493 | val_loss=0.8375 acc=0.5521 f1=0.5333 | epoch_time=1.15s
